,Anti-Rabbit_raw,Anti-Rabbit_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
307557600131100083,53800122.0,534142.5322549354,83701640.0,841955.8664188142,14819768.0,263316.98125425936,47068554.0,423882.6138164948
307557600131100085,55275624.0,434836.09388852655,88729482.0,782069.131813166,18036583.0,287790.1153308559,47840108.0,344439.3634491791
307557600131100088,35958375.0,350699.05774151057,54795210.0,503028.4240158053,9919808.0,172281.71984405915,31106474.0,280109.3460278328
307557600131100094,7215968.0,73484.76942457235,10845745.0,109473.99454879161,1705973.0,28926.986081897237,6405667.0,60486.303634530326
307557600131100095,18282744.0,185577.8546845944,27227489.0,258660.93151831912,4506613.0,81072.0088769412,16173146.0,147978.8580760681
307557600131100098,36593157.0,261202.20945587516,54440527.0,427191.11488638335,10191767.0,148971.6710083401,31009620.0,199717.43291633978
307557600131100100,8232022.0,85841.73493304201,12321999.0,115076.0027253487,1943193.0,33898.820252029866,7303252.0,67156.72164933098
307557600131100108,6842298.0,73815.25643680984,10342447.0,98285.28973417505,1631890.0,29253.934872112943,6060849.0,58834.8680541973
307557600131100109,14336647.0,150728.72686486004,21617246.0,204082.03067057795,3643442.0,66323.59668366947,12696987.0,120920.75241929898
307557600131100111,193721312.0,1491019.5539773447,293415831.0,2289361.1526383134,55646448.0,804141.1705689837,166179626.0,1199817.0117589626
307557600131100114,174215652.0,1406702.4510481444,279564358.0,2516716.5009872364,51144603.0,854299.3245206595,151645547.0,1119372.1980903617
307557600131100115,56033357.0,452712.4812297156,90369555.0,816168.6423195659,17888785.0,300321.9606085513,48662542.0,372142.44370345754
307557600131100118,13490803.0,119014.06033994083,22109161.0,217987.1550996439,3575018.0,59546.911736872746,11999264.0,97076.7410351184
307557600131100129,38882355.0,307079.683738529,60535795.0,577669.4203817829,13525908.0,236121.13608865437,32577803.0,240800.83598208294
307557600131100131,48168777.0,383322.4771459877,74949044.0,683920.7564562184,15340541.0,259411.7675180894,41281090.0,301871.36897436465
307557600131100133,14025940.0,115716.64446060892,22485343.0,199408.1877036323,3921675.0,66194.39570210993,12412322.0,91610.83420875309
307557600131100136,31762090.0,277091.1173344399,49998514.0,453922.7290779307,8921276.0,153667.25188400768,28300471.0,219707.29413039878
307557600131100138,213631587.0,1701534.7247173581,330086440.0,2856703.0055313,60371181.0,966712.3245362226,188273650.0,1407444.1513118395
307557600131100143,6954600.0,60097.271181146505,10925643.0,99686.80977197741,1979845.0,32541.389832915727,6229919.0,49814.32415392483
307557600131100146,86314442.0,596932.7036167869,129490958.0,1085637.2587337783,26708128.0,432833.82449506345,74426657.0,480869.09124014806
307557600131100157,82442688.0,520964.69449438225,122033834.0,840843.2361629104,25231519.0,346977.7329739046,71446413.0,421132.47296141717
307557600131100159,106141938.0,756760.486629785,156789167.0,860025.1524576691,29762394.0,295438.1176395753,89616472.0,615080.9230903374
307557600131100175,70301684.0,753545.5747833357,106024144.0,665490.7273255119,18922217.0,212326.40277433174,59073275.0,588067.3753667714
307557600131100177,24377631.0,340890.53931240604,36871929.0,269968.5174108318,6813167.0,95515.23375508333,20832022.0,266030.5202811155
307557600131100179,69167638.0,931288.2145804837,108248454.0,788802.1145942614,21290150.0,287892.60577306943,59483042.0,724370.4489887424
307557600131100180,32144381.0,254914.53385621766,48192707.0,397377.6570058937,8737070.0,138154.4355287484,26557397.0,202928.26676151116
307557600131100183,164521328.0,2254771.4740470126,251787919.0,1926606.9135651935,46806407.0,641923.3767912632,140507002.0,1757348.5758666107
307557600131100187,156450009.0,1135454.4199498578,234077945.0,1686276.568084535,41762685.0,535122.8088878454,131421751.0,893030.4398800328
307557600131100189,49785568.0,433443.81241637625,72045035.0,567796.1896831323,13721569.0,198526.71311466506,42456038.0,331944.83142737567
307557600131100196,8052466.0,64510.08893879544,11936544.0,69666.41390439437,2093779.0,21287.095876242645,6693262.0,48608.202347284925
307557600131100197,29982861.0,335652.02394635894,45021762.0,309686.18069937616,7975157.0,90718.77091203665,25348687.0,264239.0098551169
307557600131100202,53706824.0,441490.439945503,84541239.0,697977.3501147599,17215959.0,250864.66385061544,46509946.0,358127.1796304695
307557600131100204,50250646.0,419494.4984945279,74683096.0,604536.6691097458,15222625.0,218037.0375708018,42986900.0,328742.3201153298
307557600131100211,199053880.0,1633152.5494121455,329809435.0,2605014.2080838755,62286725.0,873924.9448294272,172668574.0,1335494.2712877502
307557600131100216,74145698.0,532821.0209553472,112380768.0,851340.2409218937,20075703.0,244308.4143872656,62596998.0,415433.8507650979
307557600131100222,84500696.0,1118093.0532804464,133838784.0,1004243.4987356134,26667357.0,359072.02563532314,71942116.0,863500.6864107356
307557600131100236,12650131.0,89497.60423077637,18599445.0,122416.28028753183,3353046.0,41088.35517754892,10735967.0,70138.90571756513
307557600131100238,70139461.0,592899.7994298129,103072699.0,825809.629572336,20395909.0,291856.098283848,59588399.0,454491.2702992298
307557600131100241,46428775.0,602730.568745472,73305313.0,540104.8134007778,14401667.0,193185.55639948347,39161614.0,461029.9461489639
307557600131100245,122054625.0,856505.578006826,180001360.0,1266511.4241139232,32739609.0,428823.1859322315,101906328.0,656678.7303063368
307557600131100247,22180778.0,247877.1741277017,38051401.0,348021.1989531085,5974500.0,74227.41773629846,18783920.0,194711.32014032677
307557600131100248,17895931.0,137459.18830064396,26281781.0,179315.2751533325,4515220.0,55540.264271693275,15201404.0,107301.22048052793
307557600131100261,18888116.0,155400.6004558615,27957547.0,279963.36820665176,5434844.0,92757.69452395025,15397071.0,116918.46972193939
307557600131100262,7940714.0,67187.23114350456,11502632.0,89729.26526511794,2134887.0,31005.930381392645,6767169.0,51894.067005550474
307557600131100267,68449011.0,484222.36297290167,99147026.0,659594.5591328795,17473175.0,212172.01442703058,57449056.0,376608.3325910058
307557600131100281,57173649.0,453759.7736180382,85822607.0,682105.7611923411,17504513.0,247397.4232481604,48164054.0,361381.95442233584
307557600131100283,9684874.0,102950.92789288821,14263594.0,92156.75946155227,2335628.0,25953.656989381427,8165416.0,79986.70721861291
307557600131100285,39947711.0,517540.59496071364,65909882.0,521666.3125964181,11230201.0,150157.85703834318,34100127.0,393288.0820170822
307557600131100290,51661226.0,426503.07345338294,78272158.0,641480.1203251107,13495614.0,191647.24299093382,44391379.0,333091.65140792105
307557600131100293,6501128.0,56421.62346205881,9782931.0,79349.71237022587,1609252.0,22741.294787243893,5577943.0,42043.9139487998
307557600131100302,8294742.0,67159.83463080601,12843072.0,110612.01315641095,2487569.0,36612.905242871486,7024188.0,52094.56929587604
307557600131100304,170359825.0,1403162.0721542467,256092049.0,2050233.3509394296,41373169.0,595971.0326129755,149155460.0,1106934.3807746882
307557600131100314,103500624.0,1358474.2352386056,157518049.0,1198568.0013151611,24035368.0,322716.1048815689,90913546.0,1080544.2690237733
307557600131100317,10256953.0,111480.54788004827,15077624.0,92894.88778622157,2578876.0,30821.086739777456,8882686.0,88479.36405596581
307557600131100324,17511792.0,145066.2154787546,25494440.0,198332.91396390062,4069537.0,55823.4064734994,15374089.0,116318.80704465476
307557600131100327,52363872.0,400358.9127982002,88916626.0,622977.6598902167,17314796.0,232671.68424882102,45864636.0,333076.0798919018
307557600131100335,25567754.0,205336.39016562098,39000469.0,306693.30414214014,6088823.0,87251.91300911031,22118725.0,161676.01020602311
307557600131100337,36121273.0,254704.49659089837,52693093.0,363037.1453643473,9029272.0,117050.73635248776,31009925.0,195226.03501260013
307557600131100345,21135887.0,224959.37790609855,31348432.0,200249.56865082143,5254390.0,56356.53760153053,18414520.0,182529.26105956009
307557600131100350,35983448.0,277378.5588131341,53007370.0,360817.87871379487,9806540.0,117085.78656226504,30734504.0,221948.13633542226
307557600131100367,9201436.0,123318.33503079745,13938672.0,108837.55837781008,2260075.0,32048.947573463924,8014087.0,96937.48215108957
307557600131100374,38826140.0,517822.78254514537,61919292.0,505593.2642319216,10491668.0,144754.1546508735,34165962.0,416623.36159736535
307557600131100375,11910299.0,98721.35599600301,17975711.0,143718.46644575818,2840459.0,39356.50766895718,10393623.0,77928.22395932817
307557600131100376,53829176.0,438981.5476777678,82332399.0,653110.4767419924,13433633.0,192552.39194288128,47231452.0,354325.5518033223
307557600131100383,10734510.0,90792.83906038357,16219607.0,127406.30914140434,2672325.0,38629.538320346925,9417700.0,72631.8539943008
307557600131100385,82239786.0,576392.1915627747,123849305.0,913614.3737633023,23227398.0,310516.15532885084,70775054.0,461280.36402356235
307557600131100397,105265549.0,720756.4588047692,158427697.0,1068384.455626497,29241767.0,364500.5675059539,90674563.0,569737.7819865834
307557600131100402,9857951.0,89102.77562370198,15420996.0,120910.2261674871,2602298.0,38180.956096882175,8710633.0,69331.79719465478
307557600131100410,41782366.0,541604.9256317802,64420788.0,459896.5781939924,10843566.0,141787.4769222862,36691231.0,432793.6896718811
307557600131100411,49842961.0,338815.50696182996,75510544.0,488019.6589961486,13525364.0,164719.7304005504,43153755.0,268469.3253175973
307557600131100413,20389039.0,150701.14154510078,31116195.0,207876.71462783797,5674956.0,66067.56998595552,17193239.0,118266.52032715996
307557600131100415,9315111.0,72676.98918131569,13637871.0,127819.08419426388,2664488.0,45837.60547248353,7766897.0,58038.62617315785
307557600131100424,80716232.0,772178.6965662753,126223070.0,781768.1634543352,22393644.0,246059.52065920658,69810476.0,618300.8191186565
307557600131100425,73417987.0,515796.7765444519,115571515.0,808589.7728036765,20134394.0,237925.30100793688,64247888.0,420313.2855881507
307557600131100429,20127306.0,146093.56946544367,30165921.0,246329.60184775395,5742768.0,82195.3227724454,17105462.0,112910.89172769437
307557600131100431,8436910.0,71732.49123164384,13821367.0,119444.13104195092,2310693.0,33128.29578160243,7520421.0,56261.714825067254
307557600131100437,57314553.0,451710.7443767095,86843918.0,636382.3892001346,16833556.0,234681.9223265099,49263766.0,358685.8219244869
307557600131100446,108293588.0,743663.1709950584,163134747.0,1125376.6556044025,31290068.0,416820.2574349586,93008894.0,589442.2983779509
307557600131100450,50826628.0,482208.6086713801,76856129.0,463078.0600619712,13782455.0,162035.8149298755,43759726.0,382278.07991746534
307557600131100457,21582406.0,220632.9342797451,32480511.0,192040.85664692498,5633328.0,66393.45050428019,18781577.0,177699.76271175168
307557600131100465,160551966.0,1371118.9208332996,256719052.0,2032560.5513955688,42572424.0,610847.4247494532,141572340.0,1092016.9715267196
307557600131100475,8824841.0,106832.9640530685,13657539.0,83384.86320481784,2449391.0,28093.619927779942,7735741.0,89144.39578772165
307557600131100486,19259183.0,248010.50003079535,30055119.0,224907.56331693815,5334036.0,70738.10274718741,16690620.0,198269.95969193254
307557600131100497,107701658.0,1016154.0535082422,161989957.0,1041965.9836158119,33091086.0,387405.48083544004,92561685.0,827336.0588688052
307557600131100504,8445215.0,68217.57771168697,18241518.0,248074.53372460388,3421262.0,54632.652738034325,7154081.0,54645.97087924318
307557600131100509,32097943.0,257865.72242362096,50469300.0,395831.9771625384,10117074.0,146226.33129724447,27468858.0,205438.21374229825
307557600131100510,64064419.0,491733.24465753045,127652847.0,1177632.8043761721,25029144.0,349587.9012101315,54668013.0,389091.31901588786
307557600131100521,6857711.0,51188.399778732855,10241070.0,48653.27287477803,2068176.0,19583.408818901153,5935469.0,43291.3430813336
307557600131100534,21886380.0,200007.94986158438,34033321.0,347943.4309633214,5941142.0,112699.9551678241,19084170.0,165827.93368845034
307557600131100546,24225871.0,219146.78668313246,36445173.0,291439.90486048313,7481626.0,107491.7343970862,20649517.0,171762.07461616048
307557600131100549,54753563.0,491790.42470727896,84613492.0,635032.5566659428,16439411.0,229629.00296660984,47486400.0,395193.47010453604
307557600131200033,9594708.0,99201.06231607957,15075486.0,173452.85025897966,2533263.0,45944.49444601284,8530596.0,79648.19303551309
307557600131200054,34217112.0,259172.24411660538,55256823.0,470202.35786108003,11565836.0,178841.14315740217,29401674.0,203694.3793796833
307557600131200057,34422894.0,326311.26415456954,53013251.0,496847.2426759581,9875419.0,169942.05193416664,29767992.0,259839.70927980938
307557600131200060,7217011.0,70851.56473414018,11020623.0,105774.10809195488,2066558.0,34716.73352604307,6253866.0,56417.65407262452
307557600131200062,58075590.0,584868.1692500394,88885666.0,852859.2843281154,14317929.0,248235.7678821939,51139861.0,461622.6692147703
307557600131200065,35417396.0,278612.9011716581,52764921.0,482896.38893615105,10616681.0,180112.09385983707,29269483.0,220068.52899087698
307557600131200067,22099455.0,172932.97035522453,34811336.0,358740.16455042496,7333477.0,127450.11208073093,18422334.0,134287.6901300447
307557600131200068,15471170.0,121151.33151238514,22830925.0,209661.50962030038,4502152.0,76152.76832991657,12721001.0,94939.16438069564
307557600131200071,48400582.0,481701.6025466508,72639106.0,687646.5190663955,11786180.0,205030.90300818728,42458517.0,382155.72867388977
307557600131200072,40252597.0,384997.19142006955,60741847.0,559746.7402755141,10340986.0,177994.8365891764,34846094.0,307801.19353800593
307557600131200076,11685413.0,122104.5195597141,17997424.0,183238.20811449114,3076091.0,55143.02503258395,10357760.0,97714.84937087368
307557600131200082,17621083.0,171077.40223398272,26286553.0,226743.890141598,4952580.0,81175.84237533553,15177210.0,133350.1456057878
307557600131200083,19628664.0,135936.1190761876,29974526.0,226777.60121974876,5500229.0,71753.19306652405,16778201.0,104218.69186062588
307557600131200091,62022567.0,486674.5587973746,95010905.0,847079.7760550854,22804335.0,388021.5547360251,52135423.0,377964.2329103291
307557600131200093,36616756.0,360656.22462593974,56303645.0,527390.9666213426,9075678.0,156123.866599047,31706455.0,282334.9260708729
307557600131200094,24809521.0,240586.6350166201,37834061.0,369528.22187690367,6283704.0,105201.23603429482,21407880.0,192385.26700314728
307557600131200100,11802906.0,90863.85194553883,18254650.0,162137.20796836526,4207914.0,67019.48963012079,9929756.0,73522.63281535542
307557600131200101,13529217.0,135513.89520821086,21028491.0,208489.49873938144,3619842.0,61263.421719987295,11960151.0,110494.60476761084
307557600131200109,9984626.0,99078.34765031273,15223291.0,145117.6649008785,2659645.0,46889.33011042261,8758794.0,77672.23441427128
307557600131200117,96569788.0,988040.8476819986,145563785.0,1404919.9541187417,23941960.0,417269.46459516394,85524161.0,793111.6271276675
307557600131200120,224926801.0,1538064.4116769813,398226744.0,3499862.088495223,81317459.0,1312037.941158965,199765162.0,1259188.0929171094
307557600131200122,10879941.0,112442.9643051238,17066891.0,201302.07459044582,2663020.0,49267.583278036465,9657477.0,89292.22647156665
307557600131200125,13506574.0,109252.09211349825,22875177.0,206819.51545794733,4253759.0,67292.44321801413,12043354.0,87849.97880060026
307557600131200128,11397095.0,91548.16833853869,17203801.0,153642.08653981713,3757422.0,68254.66538746715,9361192.0,73388.18681515897
307557600131200138,38469998.0,378906.23017335107,58866561.0,540845.609371374,10541543.0,182322.27824886504,33517249.0,300947.484100274
307557600131200140,9445956.0,79947.5905482329,15324222.0,140114.70856686778,2488218.0,40149.99908913657,8456974.0,63780.48279094976
307557600131200143,98988150.0,799023.8981245239,147790717.0,1390213.8408676563,31768365.0,555161.3729445806,81231357.0,626103.6225036652
307557600131200149,203595634.0,1682809.0054393185,332142656.0,3063719.02245906,55483460.0,922809.5648892485,181771095.0,1353959.2396500437
307557600131200150,53377885.0,539429.4800766091,80649179.0,777955.6262856855,13188249.0,228495.8530215804,46796688.0,427512.2070572077
307557600131200155,20461255.0,161254.5105740652,31448098.0,276841.46825067943,6554359.0,110768.92389289718,17347828.0,125113.03635025094
307557600131200165,12720955.0,126419.99068988847,19338908.0,177403.63162024645,3358377.0,56174.466270728226,11012342.0,99408.60311461226
307557600131200172,22511392.0,182008.20175703408,33250241.0,303888.3790402995,6928055.0,118991.84772903503,18624693.0,142052.6075678698
307557600131200180,11423653.0,117793.38824414648,17163903.0,168407.4074894343,2913259.0,52301.79400677543,10070729.0,91965.89919654257
307557600131200183,209541755.0,2233335.083934357,320501025.0,3021036.4110949086,56290057.0,1003899.7947261743,186269330.0,1805198.0317283678
307557600131200184,49870858.0,335112.3150276794,84682628.0,880264.0883268563,14515099.0,216793.26621139125,43490387.0,274106.40493973263
307557600131200191,58718709.0,482948.3865234889,88424218.0,879349.3842744955,17641778.0,309211.9664292413,48372722.0,368867.5453811078
307557600131200192,16700539.0,169263.91419076142,25728049.0,265446.3625961597,4655354.0,82175.7320473059,14577823.0,130458.01983230615
307557600131200199,11579023.0,121376.68872124361,17209433.0,161084.1752335447,3025140.0,53195.1680028353,10272391.0,97533.89946791105
307557600131200200,13240522.0,108868.03675102706,22395779.0,236378.85722191873,3744799.0,62567.23876342473,11722955.0,87303.94513788243
307557600131200222,27490510.0,261731.01685503635,41056752.0,344520.87238625076,7646438.0,119610.576019345,24245468.0,206628.80622756394
307557600131200225,146277819.0,1146484.0448492423,223056868.0,1875413.6369132937,40176496.0,636564.9512218296,129027021.0,917055.5163760054
307557600131200231,50762215.0,412889.7142634899,74601383.0,518797.75939940766,15446214.0,205145.46750615013,44357213.0,344940.91727117915
307557600131200238,66364445.0,447768.4394185999,100593312.0,725757.7706855828,22400714.0,330700.7056462782,55725705.0,354148.83085699857
307557600131200244,193567050.0,1069303.6013767628,282894931.0,1665793.4257037572,56101746.0,656226.5415972605,164693095.0,862797.7126184072
307557600131200255,23876271.0,150734.68775609907,34553195.0,247031.72021024508,7024667.0,94099.71438735013,19633808.0,122108.62187183514
307557600131200258,107599911.0,1447781.921859708,162505854.0,1231658.0668298234,29494553.0,391994.2739941225,92628750.0,1144431.033460074
307557600131200276,17676167.0,112455.36715796683,25780246.0,161209.82414312838,4656627.0,56795.78737789536,14946781.0,96465.68690318552
307557600131200284,18250610.0,251519.7666536026,27623500.0,214182.02895051538,5039164.0,72892.6093100541,15566912.0,195341.80779492622
307557600131200287,33562906.0,228797.6947276243,49302014.0,318634.7587692569,8908743.0,110670.48316113756,28124668.0,184669.40062534632
307557600131200289,12971077.0,112570.09853578426,20637704.0,230083.979580123,3641956.0,57175.99192298357,10603316.0,89976.43992020555
307557600131200305,20576249.0,178332.21147807126,29865948.0,242641.50363385174,5743295.0,85074.5643692691,17416372.0,138497.12612966017
307557600131200307,49032841.0,400831.07069370797,71880318.0,522042.8279538576,12805357.0,165528.29637372095,40578960.0,312746.794470569
307557600131200308,8495616.0,118374.67288427103,13029674.0,106583.51408437215,2402354.0,32004.925311542065,7290187.0,93845.64330714189
307557600131200320,18187551.0,153981.0245262634,27375585.0,199513.00466390245,4837277.0,57255.424113387446,15134864.0,118012.73336699342
307557600131200327,18762942.0,159745.17489567405,27571277.0,217403.59700171967,5366211.0,78715.07186281556,16062499.0,124904.07921635502
307557600131200333,89978652.0,643052.0814713689,134338506.0,917668.8777415702,24168413.0,296370.51368767006,75707603.0,498739.5868141302
307557600131200334,29136919.0,248771.5834631925,44156321.0,398654.21259865095,8556776.0,127672.08082894496,24894534.0,194955.031952342
307557600131200338,36284520.0,365503.03265013365,54249303.0,352854.02023434994,9778477.0,107445.9947077124,30572506.0,284938.92034755676
307557600131200360,25285000.0,213367.18021803733,39016917.0,247170.5247806205,6948281.0,77794.70177896137,21055588.0,164280.49062847404
307557600131200377,12776771.0,100413.14839347576,19900306.0,149602.35894610468,4237901.0,58223.83581925912,10969433.0,83328.14848720934
307557600131200383,51767017.0,413771.9993355468,80844268.0,589452.9351355176,14655467.0,184015.17204332762,42491682.0,316996.2214828558
307557600131200384,113752997.0,1537235.3077243883,175007223.0,1323321.934231528,29910286.0,408149.5949849011,96599535.0,1172391.0915437406
307557600131200385,67022806.0,556381.555894246,98612365.0,780002.519096616,19431699.0,281043.9587335903,57030755.0,434497.13565803086
307557600131200394,34711634.0,447369.73757658055,54339205.0,397068.7537837395,9998865.0,131937.16072621028,29605353.0,344536.9843030057
307557600131200396,66838246.0,848740.3048776409,104444553.0,741414.3510582851,19194776.0,252194.74956010486,56647196.0,653497.002917876
307557600131200403,39851141.0,348792.6118484116,59335071.0,400080.66805102857,10575821.0,121073.3941788118,33022255.0,269544.8680548101
307557600131200413,20710000.0,277371.00200432923,31845976.0,252603.5732717042,5155210.0,71267.8030731642,17629695.0,212930.353325714
307557600131200426,104895568.0,746491.9457594696,152797927.0,1067274.7884595774,26518516.0,322235.9012092899,88299221.0,576909.8933110761
307557600131200429,18023768.0,142075.76689588415,28607070.0,214045.36920291625,5973831.0,82924.86640433336,15257156.0,108821.48705691524
307557600131200436,52631688.0,439053.9546960635,79981388.0,626961.6062696519,14537179.0,213243.48023139694,45032375.0,337994.6570303856
307557600131200449,40231414.0,415237.64119793766,58763270.0,351834.5652503427,9844577.0,105287.98540120268,34141108.0,324027.7873261514
307557600131200471,7581096.0,99188.11493795444,12657816.0,102536.54660356068,1968422.0,24734.518981214267,6601834.0,77791.58770504173
307557600131200475,45919587.0,352685.37599741376,75656269.0,535253.8105947133,14689847.0,201909.72647117364,39705566.0,287613.2331670289
307557600131200479,102884488.0,696322.5532103489,149141602.0,1031250.48560876,26927357.0,341630.35409223894,87690399.0,553865.917355068
307557600131200481,12703267.0,107523.47971620093,18467039.0,144814.96302888106,3009293.0,41983.19216524579,11005903.0,84404.4044113153
307557600131200497,17957008.0,148222.0088320733,26370816.0,211021.42806229863,4202711.0,62484.34222672252,15906427.0,119297.89992291936
307557600131200499,8302714.0,61356.1569612249,12223918.0,82703.68077773556,2318768.0,27618.199856615305,6963420.0,47246.88209886225
307557600131200502,80146231.0,547538.0907997761,115075068.0,765719.8539931263,20212987.0,257272.4433663548,68736081.0,435633.8606084332
307557600131200507,44034471.0,357320.3917121086,67507691.0,540224.4805453287,9636563.0,134854.4280189745,38796199.0,292183.4101217039
307557600131200516,12598683.0,100854.86403991189,19369147.0,146581.39236527114,3011334.0,42390.19092931915,10814790.0,78476.54585880491
307557600131200527,12984910.0,89188.40696181616,19573897.0,149073.78187833467,3686217.0,54950.85850995657,11005803.0,70314.58527476498
307557600131200534,20016469.0,185678.98444093374,36207855.0,299142.5702162962,6933109.0,95029.63141100568,17552858.0,180802.59583930208
307557600131200550,32344667.0,396292.40092774056,50481418.0,353643.4813790509,7454746.0,94933.35400568474,27812810.0,313375.3861196735
307557600131200561,13782608.0,110527.56304056263,20586304.0,164236.26700629364,3171205.0,46664.26732288604,11891342.0,85873.20574652834
307557600131200571,48775896.0,399250.37052787887,73066553.0,568517.2595828535,11518571.0,162383.1092989486,42410446.0,315287.9730967352
307557600131200573,60659214.0,479726.3207623912,96513116.0,766719.8326870078,21385671.0,301258.335679764,51492230.0,381062.71471088653
307557600131200585,10965593.0,87429.66198623994,16800656.0,142531.61963444037,2486591.0,34745.01726545561,9503511.0,69503.39182534131
307557600131200588,21558672.0,161483.02779853216,31809401.0,260099.4466600698,6290312.0,83084.80904831056,18077602.0,130373.14546313757
307557600131200594,28941173.0,360632.0576509945,44097238.0,305728.97713400336,7495257.0,95824.57443397626,24813834.0,280739.84662913316
307557600131200605,87722606.0,814940.408162375,135833222.0,952313.6592831025,24681068.0,279092.8238804551,75133796.0,641486.6007244617
307557600131200616,131002492.0,1759245.593935765,206415082.0,1611777.5252536053,34576956.0,469873.9859920782,115921627.0,1406643.414802766
307557600131200625,47066525.0,384942.58573544363,77179777.0,623703.5790034543,12142676.0,175080.82854878658,41501043.0,307998.1432334363
307557600131200626,37179813.0,345834.8136690712,57056717.0,385142.90290123073,10260227.0,115228.7827674367,31808688.0,273243.67362551007
307557600131200630,62142581.0,514336.9604387697,108465364.0,955197.8465245921,16168050.0,228038.16847225063,54868491.0,411544.8932903728
307557600131200632,33815243.0,330668.7392287122,53402434.0,378583.85121302964,9150447.0,99336.81681492357,29311653.0,261342.22897763923
307557600131200648,58032858.0,459386.4187412214,88452734.0,659622.5825192393,16591163.0,231637.75856425974,49672838.0,362497.56035966094
307557600131200669,35858006.0,289491.4681725849,56190696.0,433388.70442449,9477065.0,130781.70004171395,30900672.0,226799.20755774953
307557600131200681,7397564.0,64531.88941831255,11598533.0,93606.55470312334,1918418.0,27072.479855849124,6585055.0,52119.01936663635
307557600131200682,54199483.0,731228.5272577386,83754671.0,628966.082174931,13578970.0,179529.14498688452,48139020.0,591917.1773127076
307557600131200696,68823158.0,484318.046387659,106015494.0,760936.4574079778,18224237.0,221654.8279953428,60081532.0,401670.38203892997
307557600131200697,16470780.0,163959.1861522584,25751283.0,211806.11413512751,4219548.0,62076.819345719465,14519760.0,117607.58450204812
307557600131200702,24920187.0,203429.82686317145,38803531.0,289974.20999993157,7175996.0,100923.04209022684,21486112.0,159939.19061893626
307557600131200704,67731272.0,466494.0292287136,100930545.0,673601.1282440675,18670151.0,249687.83810503362,57857042.0,369856.07739110495
307557600131200708,13921963.0,119908.02174112378,22333361.0,197636.11468215965,3521186.0,50479.77563430439,12345849.0,94109.89259439557
307557600131200717,87993573.0,774774.2829096138,133622300.0,884357.4806164801,26186762.0,312068.5873417246,75084354.0,627650.6383996932
307557600131200731,19146170.0,165112.4949881748,30978975.0,239957.7034974125,5190543.0,71339.31726226184,16990804.0,133141.49425804606
307557600131200743,80324688.0,585511.5099790783,125559683.0,906367.346897118,23751937.0,286767.49228485464,69589487.0,462202.8830729737
307557600131200746,59533237.0,517093.682378863,99803977.0,936273.2431775746,17023230.0,251194.0863700351,52974835.0,416898.8638557292
307557600131200760,175590240.0,1243790.9416760365,267828435.0,1796325.5914774355,53169746.0,651217.9772289554,150877773.0,1007123.0257629941
307557600131200761,19023988.0,152440.4285461893,30194616.0,232300.9163104195,5442344.0,72869.24539318657,16429449.0,118447.41787871439
307557600131200765,70755833.0,620194.9730070152,105408985.0,563744.6421363427,21826701.0,227333.29249244198,60978799.0,523765.05097933905
307557600131200766,17956846.0,148093.35045906817,28535907.0,204261.81924216918,5266521.0,72381.99671119,16005380.0,118543.11952958489
307557600131200772,30332497.0,215332.9478442535,46499719.0,291829.0931280382,8194948.0,95108.78692862109,26677100.0,171443.48431063013
307557600131200784,9226405.0,70165.26523532279,13890124.0,74644.80989895566,2693215.0,27226.011951992437,7968367.0,56965.18767642848
307557600131200787,26758971.0,223452.25676326454,40763121.0,322373.2428439559,7865410.0,109393.78453437924,23210772.0,178855.89933408523
307557600131200789,30218916.0,208428.74273619417,45383217.0,246688.71652026736,8609010.0,91470.24527249414,26581980.0,166311.59806419438
307557600131200791,55614038.0,335254.66067418177,83472960.0,439864.68362229515,15712909.0,159324.46055372912,47408965.0,268998.747304091
307557600131200795,27212708.0,185056.28906143203,41407798.0,245399.9747024695,8215823.0,87051.09656688054,23469556.0,145625.44818003956
307557600131200802,7184238.0,53906.66479668381,10705114.0,65460.04327602296,2099264.0,23857.85275553955,6194898.0,42531.485349256625
307557600131200830,38448438.0,348672.05065964046,56351222.0,421953.3831382011,10815891.0,150296.91195970608,32232720.0,273848.5083182969
307557600131200831,28083140.0,242505.77180345223,43857015.0,343638.1786031079,7760549.0,97925.02555865054,23975741.0,190140.17649860668
307557600131200840,7918456.0,74454.26154295912,11922790.0,90590.3438038535,2071575.0,27677.1285217796,6628642.0,57943.57265225722
307557600131200841,10714566.0,98106.88804763804,17410831.0,192888.15579166007,3448835.0,68926.79662274278,9185194.0,76787.7096627063
307557600131200842,17628612.0,156397.50909082787,26688454.0,207813.95466724367,5513080.0,75685.00644687338,15125434.0,128706.10758100265
307557600131200847,9147680.0,82300.10989213485,13869982.0,103206.59010997138,2486592.0,30899.42049253091,7798127.0,65568.69149530183
307557600132100047,17519717.0,151110.19450602122,26134540.0,231278.73538153278,4962981.0,75164.30787622936,14765115.0,119572.61443071769
307557600132100048,52580284.0,510436.635435552,79443717.0,762139.2760972877,17877239.0,314357.5157257224,44269845.0,402978.3775509429
307557600132100051,100907006.0,1327001.4450066038,159753491.0,1556256.1477938152,33143533.0,605067.6108405158,86381732.0,1043504.651198581
307557600132100055,26776120.0,260396.06619664415,40653619.0,380494.66998290934,9640815.0,171417.3320207161,22509846.0,203939.6182279749
