,fov,volume,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_10_genes,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_120_genes,n_counts,clusters,cell type
3068576400110200039,,1303.1863840351004,1918.4526648797848,9222.396893691288,1932.171196764601,9238.496081461331,1.4927771260424425,522,0.3979101467265918,0.8354252329493513,63,4.1588830833596715,354.0,5.872118,64.12429378531074,96.32768361581921,100.0,100.0,354.0,0,LPM-2
3068576400110200042,,1332.3449177488585,1906.8623649984927,9225.19548814636,1920.44162204422,9240.102273039316,1.0290584478944789,588,0.3888796245111648,0.8902745333792845,62,4.143134726391533,446.0,6.1025586,69.50672645739911,97.30941704035875,100.0,100.0,446.0,2,CM
3068576400110200044,,1140.881668236184,1897.518857315387,9235.25731273198,1912.914193692776,9245.608822385731,1.5722588068373116,472,0.3814272821850165,0.9564791934260192,53,3.988984046564274,281.0,5.641907,62.63345195729537,98.93238434163702,100.0,100.0,281.0,0,LPM-2
3068576400110300009,,470.0522414852246,1933.1749266137367,9212.710431868963,1941.011579250112,9220.632381197309,1.00800332729484,290,0.5960468578688767,0.9271280863115652,45,3.828641396489095,208.0,5.3423343,73.5576923076923,100.0,100.0,100.0,208.0,2,CM
3068576400111100007,,1287.8484460347,2116.2939818095924,9036.469362168067,2134.292589701415,9050.42288954318,2.5653080528034145,549,0.4018379476163751,0.9452052417330128,62,4.143134726391533,358.0,5.8833222,65.64245810055866,96.64804469273743,100.0,100.0,358.0,0,LPM-2
3068576400111100009,,626.9446165019634,2118.5479803362427,9046.048282065489,2131.481946599297,9055.174757415933,2.4160316787862284,343,0.5714313257366906,0.977124923995373,44,3.8066624897703196,238.0,5.476464,65.12605042016807,100.0,100.0,100.0,238.0,0,LPM-2
3068576400111100011,,2052.633731150145,2097.003367320715,9047.99383651554,2118.4482534315966,9064.719535427786,1.8364943835659848,661,0.3228448461416023,0.8615204852133385,56,4.04305126783455,529.0,6.272877,79.96219281663515,98.86578449905483,100.0,100.0,529.0,2,CM
3068576400111100018,,1677.7133506587932,2070.446538645267,9064.710369284216,2089.56688784967,9079.606912022546,1.552029856666251,614,0.3669115897148191,0.8369784894716242,65,4.189654742026425,485.0,6.1862087,65.77319587628865,96.90721649484536,100.0,100.0,485.0,2,CM
3068576400111100020,,1423.436647492141,2105.174084136455,9064.71166054996,2122.725086902129,9076.024802470192,1.3675296736843536,303,0.330303982202001,0.9849214705107744,59,4.0943445622221,180.0,5.198497,56.666666666666664,95.0,100.0,100.0,180.0,3,CM
3068576400111100160,,125.64035757174206,1935.5139539272504,9210.054929383548,1940.1654605206352,9214.175764283264,1.1984233474226405,77,1.1259598061999323,0.9567049991318032,18,2.9444389791664403,56.0,4.0430512,85.71428571428571,100.0,100.0,100.0,56.0,2,CM
3068576400111200010,,653.0387943887112,2125.3215391103304,9048.104618078736,2134.341516546454,9059.353956016486,1.2444949061521546,371,0.4963573756231464,0.9637404045984432,57,4.060443010546419,218.0,5.389072,54.12844036697248,96.78899082568807,100.0,100.0,218.0,0,LPM-2
3068576400111200015,,1146.0335322744006,2118.5600820121854,9057.36815464048,2131.44105848838,9070.052028481552,1.2808372788849318,392,0.3642162905149969,0.9823603898392628,67,4.219507705176107,220.0,5.398163,49.09090909090909,92.27272727272727,100.0,100.0,220.0,3,CM
3068576400111200016,,1337.2178052747104,2083.07248668732,9058.865186219646,2102.435412004276,9073.120856451802,2.085033909464206,623,0.4034316531680854,0.8814853865297924,58,4.07753744390572,522.0,6.2595816,74.52107279693486,98.46743295019157,100.0,100.0,522.0,2,CM
3068576400111200017,,920.1847452625084,2091.6693718213314,9064.624121763456,2106.5604054046307,9074.424057659317,1.933044570114768,246,0.4345590958664296,0.9641445565140648,48,3.8918202981106265,133.0,4.89784,52.63157894736842,100.0,100.0,100.0,133.0,3,CM
3068576400111200020,,1309.2167339808036,2071.3155968723245,9073.999692195115,2097.0886670922428,9082.739826436637,3.1292230804992105,365,0.5015819374260446,0.7354596767774247,61,4.127134385045092,226.0,5.42495,53.09734513274337,95.13274336283186,100.0,100.0,226.0,3,CM
3068576400111200124,,2059.3023839846155,1948.6824463227624,9176.786789529697,1968.77964162152,9196.912444959804,1.1595128344195205,705,0.3663607750694493,0.7391554535684359,85,4.454347296253507,423.0,6.0497336,41.60756501182033,88.65248226950354,100.0,100.0,423.0,3,CM
3068576400111200145,,599.2227575147309,1936.4903080318795,9192.877166419756,1947.3377887555305,9202.740873711911,1.1068124185936887,244,0.5778399621001428,0.8513832955992412,36,3.6109179126442243,191.0,5.2574954,77.4869109947644,100.0,100.0,100.0,191.0,2,CM
3068576400111200167,,467.25761651357806,1951.930618038704,9204.235736448863,1958.897914609102,9214.280168914218,1.5456902560164716,72,0.6162551690593946,0.9356355055307728,23,3.1780538303479453,33.0,3.5263605,60.60606060606061,100.0,100.0,100.0,33.0,3,CM
3068576400121100022,,2266.683352218798,1203.1357902958591,9315.841282624442,1219.14502505582,9340.566756629049,1.1594919477806909,868,0.2691683490861472,0.8894009243483747,79,4.382026634673881,615.0,6.423247,60.48780487804878,95.28455284552845,100.0,100.0,615.0,3,CM
3068576400121100043,,1516.4855842126194,1195.1448381349735,9332.182432270629,1210.2927998352354,9346.176654142571,1.1512832399079689,481,0.3212762774672756,0.9648998961861672,57,4.060443010546419,365.0,5.902633,73.6986301369863,98.08219178082192,100.0,100.0,365.0,2,CM
3068576400121100052,,850.1077085535459,1189.102104686592,9342.79186430374,1198.7972226045877,9356.19923890768,1.796336407348372,335,0.4515081693324548,0.9666213156223188,44,3.8066624897703196,285.0,5.655992,77.89473684210526,100.0,100.0,100.0,285.0,2,CM
3068576400121100062,,708.9486926223392,1197.3608155427712,9353.507908732814,1208.7304677883856,9362.986431255806,1.948918470253818,21,0.4746961560207515,0.9991718174065478,8,2.197224577336219,9.0,2.3025851,100.0,100.0,100.0,100.0,9.0,2,CM
3068576400121100065,,1091.6561164267284,1179.9659930095002,9358.024172065008,1191.1993123219083,9370.29330275391,1.1358348990538665,493,0.3583571524268411,0.988235484106134,51,3.951243718581427,420.0,6.042633,75.23809523809524,99.76190476190476,100.0,100.0,420.0,2,CM
3068576400121100070,,1290.2178517516502,1171.451483557431,9365.421120505433,1188.6676024218602,9376.891693518764,1.747117846358976,493,0.3828751070836911,0.90407083971222,53,3.988984046564274,210.0,5.351858,64.28571428571429,98.57142857142858,100.0,100.0,210.0,0,LPM-2
3068576400121100073,,876.3001456678869,1163.3324001625888,9368.171794960352,1175.7535426271195,9378.89638713257,1.0313754899704506,254,0.4233440476138085,0.9666330888505656,48,3.8918202981106265,128.0,4.8598123,49.21875,100.0,100.0,100.0,128.0,0,LPM-2
3068576400121100216,,1383.6488472285378,1215.663587762967,9500.042142209462,1233.320300163099,9512.828516517016,1.1438461019837791,325,0.3686319748810103,0.8999372424916315,59,4.0943445622221,183.0,5.214936,47.540983606557376,95.08196721311475,100.0,100.0,183.0,0,LPM-2
3068576400121100225,,938.1336823023742,1369.169456174487,9503.414502093914,1383.908231276338,9520.301749622557,2.3809360365779355,334,0.5599419033031915,0.7884141710665608,62,4.143134726391533,213.0,5.365976,53.051643192488264,94.36619718309859,100.0,100.0,213.0,3,CM
3068576400121100231,,948.0506026021712,1224.7203456341376,9505.136265489333,1237.8393234644016,9516.094480563685,1.27558733956407,289,0.4224799244506632,0.9356939489706004,58,4.07753744390572,160.0,5.081404,40.0,95.0,100.0,100.0,160.0,3,CM
3068576400121100243,,1640.0824376465955,1180.6857791560724,9509.131516848662,1199.016563365694,9522.977409093455,1.6053333683060511,557,0.3371732016876297,0.9005276728292444,62,4.143134726391533,297.0,5.6970935,59.25925925925925,95.95959595959596,100.0,100.0,297.0,0,LPM-2
3068576400121100249,,934.3389977881532,1374.1750728849693,9512.7142671229,1384.9481800446051,9525.076316445036,1.4943154889406056,234,0.4155296682964203,0.9704614696632182,38,3.6635616461296463,160.0,5.081404,68.75,100.0,100.0,100.0,160.0,6,EC
3068576400121100251,,1801.789836027765,1225.5134493292646,9513.722628372372,1244.1210168750708,9527.573651813756,1.0477943733342436,707,0.295650249226242,0.9545198121728666,65,4.189654742026425,519.0,6.253829,66.08863198458575,97.10982658959537,100.0,100.0,519.0,0,LPM-2
3068576400121100269,,1211.4046593556195,1158.855796476528,9524.5304793487,1173.9242907367698,9536.32721429037,1.36888885287455,409,0.3617806279888978,0.9704140005097306,54,4.007333185232471,157.0,5.062595,55.4140127388535,97.45222929936305,100.0,100.0,157.0,0,LPM-2
3068576400121200062,,1608.3202392648006,1189.6829258244409,9345.172529409152,1207.8485967226914,9366.17398324485,2.7834803505152057,547,0.4030120319575831,0.8180919823630173,60,4.110873864173311,367.0,5.908083,67.0299727520436,97.27520435967303,100.0,100.0,367.0,0,LPM-2
3068576400121200236,,345.68942757455835,1382.198388971659,9504.495534787531,1388.33415842205,9514.28868740714,2.201811074911722,83,0.7899891732013586,0.8874638746468342,29,3.4011973816621555,60.0,4.1108737,68.33333333333333,100.0,100.0,100.0,60.0,6,EC
3068576400121200248,,1599.4077233717512,1166.9636251702611,9513.68678282492,1184.3877997053223,9529.179229118272,1.4170318546679106,505,0.330252462890423,0.9365636087423612,58,4.07753744390572,228.0,5.433722,49.56140350877193,96.49122807017544,100.0,100.0,228.0,0,LPM-2
3068576400121200256,,1058.9178287084603,1251.0307371458932,9522.033578613888,1262.2062031086075,9533.957328493474,1.0008955522938818,555,0.3760776918376938,0.9853391065410834,72,4.290459441148391,375.0,5.9295893,54.666666666666664,94.13333333333334,100.0,100.0,375.0,3,CM
3068576400121200258,,1788.9345635939176,1235.657523925327,9518.649376806376,1252.2125441280257,9535.660022161625,1.1288116807554918,753,0.3194074561392653,0.8943345587351762,81,4.406719247264253,552.0,6.315358,64.4927536231884,94.38405797101449,100.0,100.0,552.0,2,CM
3068576400121200260,,1303.2464216256876,1362.1283956933728,9520.308032543966,1375.6595265013616,9533.079681852898,1.0665258229511414,478,0.3493801981524815,0.9368159394720034,59,4.0943445622221,342.0,5.8377304,68.71345029239765,97.36842105263158,100.0,100.0,342.0,6,EC
3068576400122200167,,1580.33278204333,1374.5892666926052,9490.652107037906,1392.452207726701,9505.288583404106,1.4745450413144117,600,0.366480106572586,0.8644944036269082,75,4.330733340286331,331.0,5.805135,44.10876132930513,91.54078549848943,100.0,100.0,331.0,3,CM
3068576400123100007,,978.9700332069292,1940.5894368897093,9359.119527911187,1952.886464817897,9372.603766674594,1.033755719661571,83,0.4560015611069626,0.8487291778390406,22,3.1354942159291497,37.0,3.637586,67.56756756756756,100.0,100.0,100.0,37.0,0,LPM-2
3068576400123100012,,486.9548565814632,1931.500916163574,9372.47116481835,1940.767778366347,9379.8319429566,1.1126542743216268,188,0.565068829870503,0.9708839137784442,33,3.526360524616161,127.0,4.8520303,76.37795275590551,100.0,100.0,100.0,127.0,0,LPM-2
3068576400123100013,,342.6803463197508,1939.6192474873208,9372.934254184882,1946.9504206143315,9378.738922368624,1.24886827871715,55,0.6815554314709805,0.9797153919827176,18,2.9444389791664403,35.0,3.583519,77.14285714285715,100.0,100.0,100.0,35.0,2,CM
3068576400123200033,,1033.544397900293,1914.140813799679,9363.338053657424,1936.123597126286,9383.797247484605,3.016842335454546,375,0.7170029950147743,0.5681051435387222,60,4.110873864173311,149.0,5.0106354,46.308724832214764,93.28859060402685,100.0,100.0,149.0,0,LPM-2
3068576400123200034,,493.94081974033,1934.552948666981,9367.134048641834,1945.4017162061048,9374.52254567384,1.5246724062170496,155,0.6244247126998791,0.8685432098864386,32,3.4965075614664802,86.0,4.465908,68.6046511627907,100.0,100.0,100.0,86.0,0,LPM-2
3068576400123200040,,277.6699753363803,1921.4835060459188,9377.192807721418,1928.320486139999,9383.863957809612,2.0498886959580287,141,0.7780559770933496,1.0000000000000002,33,3.526360524616161,79.0,4.3820267,56.9620253164557,100.0,100.0,100.0,79.0,0,LPM-2
3068576400124100115,,1413.5655262339744,2189.3088358559307,9349.972537334674,2206.475046698737,9361.25830032695,1.8274104344721145,300,0.3372030778688918,0.9744970476221658,44,3.8066624897703196,189.0,5.247024,60.317460317460316,100.0,100.0,100.0,189.0,0,LPM-2
3068576400124100147,,724.081157141447,2167.2541602826936,9362.728930996574,2178.229796987307,9373.028132138794,1.0674251886049682,308,0.5147320447608706,0.873100500478146,51,3.951243718581427,186.0,5.2311087,56.451612903225815,99.46236559139786,100.0,100.0,186.0,0,LPM-2
3068576400124100157,,313.47217427183114,1950.491385054998,9367.928895172176,1958.8375979442944,9374.240168748567,1.7399255259845452,92,0.78631671727305,0.893617393614176,32,3.4965075614664802,55.0,4.0253515,54.54545454545454,100.0,100.0,100.0,55.0,0,LPM-2
3068576400124100171,,1485.98321136581,1956.9278556962224,9376.582707459716,1974.3260994293853,9388.459714703116,1.3697765604017498,471,0.3326062126116116,0.9568853494459,64,4.174387269895637,287.0,5.6629605,46.68989547038328,95.1219512195122,100.0,100.0,287.0,3,CM
3068576400124100179,,416.40433093277966,2156.379422106829,9379.132266689288,2163.293493405501,9388.06133900665,1.107677869392815,120,0.626063590404975,0.9649972466054476,28,3.3672958299864737,83.0,4.4308167,71.08433734939759,100.0,100.0,100.0,83.0,6,EC
3068576400124100183,,886.4725963624389,2148.9420697097084,9379.94756247794,2160.4794435405447,9393.49503629512,1.1992954387710204,285,0.4786463072455987,0.8267011312997397,53,3.988984046564274,189.0,5.247024,61.37566137566137,98.4126984126984,100.0,100.0,189.0,6,EC
3068576400124100188,,292.28279881386663,1974.5118459167163,9383.804453746903,1983.5695245726013,9387.939340263934,2.376840312534876,136,0.7827629611588688,1.0000000000000004,32,3.4965075614664802,70.0,4.26268,57.14285714285714,100.0,100.0,100.0,70.0,3,CM
3068576400124100200,,541.9417897059918,2121.7236462855944,9391.827232159823,2133.8119936622984,9398.198053491364,1.9109131627158555,233,0.5545376159524943,1.0,36,3.6109179126442243,134.0,4.905275,65.67164179104478,100.0,100.0,100.0,134.0,0,LPM-2
3068576400124200130,,596.2911217050619,2169.506146491649,9357.913606299177,2180.874389887246,9366.080458219658,1.536084770522954,295,0.5515895452621736,0.9093587048260277,52,3.9702919135521215,165.0,5.1119876,53.333333333333336,98.7878787878788,100.0,100.0,165.0,3,CM
3068576400124200161,,379.63379554659537,2154.676269637713,9372.769926522626,2161.156157536708,9381.056893121891,1.175388031130662,204,0.6734137699698326,0.9301038567574652,32,3.4965075614664802,108.0,4.691348,73.14814814814815,100.0,100.0,100.0,108.0,0,LPM-2
3068576400124200162,,759.8658928603021,2160.709822747493,9371.963407216175,2171.224818406158,9382.051542708956,1.297802383138923,287,0.461547444696167,0.956135164962442,45,3.828641396489095,201.0,5.3082676,70.64676616915423,100.0,100.0,100.0,201.0,6,EC
3068576400124200171,,919.4278687418551,2144.067907593565,9376.224625688712,2152.9757524425954,9389.308280079804,1.4829549769823025,380,0.4215136118742321,0.943797562537619,70,4.2626798770413155,254.0,5.5412636,45.2755905511811,92.1259842519685,100.0,100.0,254.0,3,CM
3068576400124200181,,1159.367335780926,1978.1248017632208,9380.002181834712,1996.1706263646377,9391.929626480758,1.6477205923120954,453,0.4994328337556509,0.7812534637886623,63,4.1588830833596715,271.0,5.605802,43.91143911439114,95.20295202952029,100.0,100.0,271.0,3,CM
3068576400124200191,,2067.247729944563,1978.9695144622867,9389.579643219888,2009.572701941459,9399.838802525446,3.1405250231383257,781,0.368375098041812,0.8512619810100288,78,4.3694478524670215,504.0,6.2245584,54.166666666666664,93.25396825396825,100.0,100.0,504.0,3,CM
3068576400124200196,,1187.548631053683,2113.659577346584,9393.963240275178,2126.5645678284027,9407.028973993902,1.3268846453209793,601,0.3914512620424468,0.9052193356882507,70,4.2626798770413155,398.0,5.988961,66.33165829145729,94.9748743718593,100.0,100.0,398.0,6,EC
3071130200078100088,,949.434767447713,6022.505054186016,2194.1628272068187,6033.117779342183,2204.95024541424,1.0535589494483524,58,0.3802540000057887,0.9955138393888004,16,2.833213344056216,27.0,3.3322046,77.77777777777779,100.0,100.0,100.0,27.0,0,LPM-2
3071130200078100089,,1188.0701019592573,6036.042929843714,2193.8668515809595,6052.246224557627,2204.194981535512,1.6055604694085734,129,0.3754894929516942,0.9636986559246504,33,3.526360524616161,93.0,4.543295,68.81720430107528,100.0,100.0,100.0,93.0,0,LPM-2
3071130200078100091,,260.8817327865729,6032.547482331767,2198.7595387387883,6037.964180616335,2205.86340098878,1.419582191245252,17,0.7546299098858772,1.0,7,2.0794415416798357,10.0,2.3978953,100.0,100.0,100.0,100.0,10.0,2,CM
3071130200078100094,,778.2979843170963,6036.192218038441,2203.020419105774,6045.266606916381,2213.25047941178,1.1636665317925945,87,0.4192899967856415,1.0,29,3.4011973816621555,50.0,3.9318256,62.0,100.0,100.0,100.0,50.0,0,LPM-2
3071130200078100097,,738.1152159809199,6000.716972986604,2210.580206567499,6012.422417894617,2220.641363922493,1.1586346682564173,21,0.4796999513642861,0.9221093338974522,8,2.197224577336219,11.0,2.4849067,100.0,100.0,100.0,100.0,11.0,0,LPM-2
3071130200078100100,,2194.9231013616427,6015.349261073949,2218.3594560895945,6043.722816794888,2230.851480372048,2.9701965154300183,467,0.3353029797980182,0.8607801296400771,63,4.1588830833596715,284.0,5.652489,64.08450704225352,95.4225352112676,100.0,100.0,284.0,0,LPM-2
3071130200078200146,,2321.020739977089,6071.8411913101245,2199.971866272474,6095.027657247395,2215.9724322325683,1.7160964439606234,745,0.2872602898934043,0.8943989627213246,60,4.110873864173311,620.0,6.431331,76.77419354838709,98.38709677419355,100.0,100.0,620.0,2,CM
3071130200078200148,,1285.584949661729,6092.316564923984,2204.5505888264133,6105.5611389514615,2218.224954522495,1.127313406347255,402,0.3336359937252675,0.9826044788867,52,3.9702919135521215,286.0,5.659482,74.12587412587412,99.3006993006993,100.0,100.0,286.0,2,CM
3071130200078200150,,2317.291559156052,6098.938531519838,2212.253969682248,6118.553507537409,2230.6600193010627,1.638739050839341,649,0.2647529136046023,0.9748861143519562,66,4.204692619390966,483.0,6.182085,66.87370600414079,96.68737060041408,100.0,100.0,483.0,2,CM
3071130200079100493,,4761.540377601974,6297.74584505221,2160.318558016153,6325.290201993899,2187.7852246967086,1.5111994451382968,241,0.1932874982657886,0.9207340781928262,41,3.737669618283368,187.0,5.236442,74.8663101604278,100.0,100.0,100.0,187.0,6,EC
3071130200089200007,,741.6816593139671,6086.915985055507,2220.9460742140727,6097.208920767031,2232.3983199777604,1.614450356780089,88,0.481834142498453,0.91568798028861,25,3.2580965380214817,46.0,3.8501477,67.3913043478261,100.0,100.0,100.0,46.0,3,CM
3071130200089200008,,642.3623519999563,6077.024789472353,2221.480277383254,6086.836489338378,2231.5076227761097,1.7755289659267612,97,0.5176220774046438,0.9464144608381188,29,3.4011973816621555,42.0,3.7612002,54.761904761904766,100.0,100.0,100.0,42.0,3,CM
3071130200089200011,,870.480646938695,6015.567405182125,2226.154956208178,6032.438011153317,2235.5260138461463,2.0282140982382164,195,0.5253522717628406,0.8076041100592904,42,3.7612001156935624,140.0,4.94876,61.42857142857143,100.0,100.0,100.0,140.0,0,LPM-2
3071130200090100058,,1308.5897513198229,6183.059031621096,2347.302395301369,6197.547751408762,2361.9584924574265,1.2396601301176289,138,0.3687133248548647,0.8935880536600809,34,3.5553480614894135,59.0,4.0943446,59.32203389830508,100.0,100.0,100.0,59.0,3,CM
3071130200090100059,,1093.5910195350937,6237.94376345181,2347.265293349464,6252.34228260183,2360.491617486018,1.6384189660529973,184,0.4139183669657788,0.9462805096503224,36,3.6109179126442243,135.0,4.912655,74.07407407407408,100.0,100.0,100.0,135.0,6,EC
3071130200090100061,,1061.2673859663155,6232.96036152093,2348.654134883667,6243.633779663824,2363.2998605513094,1.472575808942006,71,0.3901849148009821,0.9693384760417662,21,3.0910424533583156,44.0,3.8066626,75.0,100.0,100.0,100.0,44.0,2,CM
3071130200090200022,,2101.1410400221566,6180.594320710066,2305.609912135878,6197.5348914589,2323.4048782963087,1.264738456148751,385,0.2896374104143057,0.9096026717211972,68,4.23410650459726,285.0,5.655992,59.29824561403508,93.6842105263158,100.0,100.0,285.0,3,CM
3071130200090200034,,1245.1805568856216,6183.822787806537,2320.756420936956,6196.175328104984,2337.2469811486267,2.0666404494595936,208,0.3894605113660811,0.910065204788909,51,3.951243718581427,130.0,4.8751974,48.46153846153846,99.23076923076923,100.0,100.0,130.0,3,CM
3071130200090200062,,1487.904946097483,6197.032739293864,2357.413016839694,6214.904211859788,2369.662309618236,1.4793341239669373,166,0.3478311734600893,0.9236573858037816,32,3.4965075614664802,83.0,4.4308167,68.67469879518072,100.0,100.0,100.0,83.0,0,LPM-2
3071130200090200065,,865.3639144083306,6205.885008434058,2363.991372257666,6216.245581609403,2375.849314825751,1.7214653506750297,111,0.4350690088094809,0.9878052849120764,19,2.995732273553991,30.0,3.4339871,70.0,100.0,100.0,100.0,30.0,0,LPM-2
3071130200090200082,,1267.5328089008135,6207.586244031237,2474.212783072565,6217.310393674897,2491.563386258581,1.922509206220516,199,0.3662777388712399,0.9673134614854928,30,3.4339872044851463,97.0,4.5849676,75.25773195876289,100.0,100.0,100.0,97.0,0,LPM-2
3071130200090200084,,2162.6623488097503,6190.624770374987,2482.0825892115445,6211.120068633181,2498.2039363732524,1.1274651420868096,477,0.2957460063394595,0.8773202940995473,52,3.9702919135521215,236.0,5.46806,61.440677966101696,99.15254237288136,100.0,100.0,236.0,0,LPM-2
3071130200101200018,,1666.5908809751782,6176.450408830178,2534.571097784308,6190.187334225784,2549.981206326803,1.2208326824244111,189,0.2942263010889018,0.9922209533886354,49,3.912023005428146,106.0,4.6728287,41.509433962264154,100.0,100.0,100.0,106.0,3,CM
3071551700007100007,,1345.8909809028842,4389.860415893832,7984.654034190445,4403.846139199288,7998.811856177308,1.387791266316875,282,0.3421048639290051,0.9511023110927,58,4.07753744390572,186.0,5.2311087,48.38709677419355,95.6989247311828,100.0,100.0,186.0,0,LPM-2
3071551700007100011,,685.1345774133082,4407.481757610767,8000.116685021595,4420.649122143453,8008.730466310773,1.8651351606882327,235,0.5253145744128673,0.9264492826286526,46,3.8501476017100584,169.0,5.1357985,68.63905325443787,100.0,100.0,100.0,169.0,2,CM
3071551700007100019,,931.5934517829824,4417.205815061966,8013.537023993134,4432.204384345115,8025.873867272049,1.052021248653755,622,0.514994208545415,0.7558608304353044,79,4.382026634673881,398.0,5.988961,49.74874371859296,91.4572864321608,100.0,100.0,398.0,3,CM
3071551700007100029,,1365.0250740089064,4440.102447310943,8028.825195016164,4453.890270244301,8043.053328167082,1.0174610696373296,621,0.3401244422341696,0.9479675682619484,82,4.418840607796597,321.0,5.7745514,41.43302180685358,87.85046728971963,100.0,100.0,321.0,1,LPM-1
3071551700007200012,,765.6800534220253,4398.661778907985,7993.416639255705,4408.089849206161,8004.598991671791,1.2527767042174929,247,0.4457644063303943,0.9536426034763048,51,3.951243718581427,191.0,5.2574954,63.87434554973822,99.47643979057592,100.0,100.0,191.0,0,LPM-2
3071551700007200016,,254.14905549810032,4404.10863619934,8003.860876571627,4409.660575060801,8009.983281024528,1.1486726252569326,127,0.7592727690461053,0.9730264336905464,37,3.6375861597263857,82.0,4.4188404,56.09756097560976,100.0,100.0,100.0,82.0,3,CM
3071551700007200020,,944.8559110543576,4412.605317379362,8008.406480725155,4423.316307888485,8019.0606128864865,1.1105346573194832,565,0.4040825603915209,0.9697390489811446,84,4.442651256490317,377.0,5.934894,51.9893899204244,90.98143236074272,100.0,100.0,377.0,3,CM
3071551700007200021,,907.5470408984388,4403.959217526386,8008.218870166493,4414.491857772454,8020.069961807386,1.2568525234054773,384,0.4277680789321408,0.9539111076823694,66,4.204692619390966,287.0,5.6629605,55.400696864111495,94.42508710801394,100.0,100.0,287.0,3,CM
3071551700007200028,,1108.3169701135855,4428.133499705993,8022.507426617095,4444.02114689199,8035.188287654703,1.904083289053192,428,0.4308191262879317,0.9109341715210624,62,4.143134726391533,258.0,5.556828,51.93798449612403,95.34883720930233,100.0,100.0,258.0,4,LPM-3
3071551700007200030,,478.3534309878417,4422.448318699837,8023.767632771673,4432.0684702030585,8030.735722240103,1.488718575761938,185,0.5856124371483494,0.9445902453576648,43,3.784189633918261,106.0,4.6728287,44.339622641509436,100.0,100.0,100.0,106.0,1,LPM-1
3071551700007200035,,829.1659962853716,4427.583315703907,8030.313892554771,4438.861346771986,8040.0502966078675,1.114447677671319,425,0.4219774318775299,0.9812566587177202,58,4.07753744390572,205.0,5.327876,54.63414634146342,96.09756097560975,100.0,100.0,205.0,1,LPM-1
3071551700008100007,,195.3099013960358,4503.125581049626,8044.208069196464,4507.625232054641,8050.929087083819,2.099968847081082,47,0.9570309797091008,0.958787345014531,12,2.5649493574615367,22.0,3.1354942,90.9090909090909,100.0,100.0,100.0,22.0,1,LPM-1
3071551700008200017,,166.0890879773541,4467.585344350488,8028.208538725194,4471.949645686596,8033.636138854472,1.646316641964807,14,0.9515038467690724,1.0000000000000002,7,2.0794415416798357,8.0,2.1972246,100.0,100.0,100.0,100.0,8.0,4,LPM-3
3071551700008200019,,391.4010140069016,4479.661860694028,8033.265558648925,4487.128483661712,8039.6525294499825,1.1908624739358442,76,0.605107364533004,0.9889548360833358,27,3.332204510175204,36.0,3.6109178,52.77777777777778,100.0,100.0,100.0,36.0,4,LPM-3
3071551700008200022,,1294.5335157119068,4493.451963430282,8042.175314945964,4505.455060411519,8055.376768242641,1.052102947730412,234,0.3384256028287064,0.9758593919104626,39,3.6888794541139363,121.0,4.804021,64.46280991735537,100.0,100.0,100.0,121.0,1,LPM-1
3071551700008200025,,548.0685348013519,4480.986939949487,8051.52239793939,4489.131114288322,8059.778469649063,1.04295451475637,143,0.5023495288563664,0.998075508241509,38,3.6635616461296463,73.0,4.304065,53.42465753424658,100.0,100.0,100.0,73.0,1,LPM-1
3071551700008200026,,1029.9750573057077,4519.019158693936,8057.329305634523,4530.529906574925,8068.444186862547,1.007180925921922,164,0.3733013591487886,0.9912809311161392,42,3.7612001156935624,75.0,4.3307333,50.66666666666667,100.0,100.0,100.0,75.0,1,LPM-1
3071551700008200031,,688.0179923236853,4509.51572594247,8064.571604629242,4520.157580217742,8073.503050979526,1.230931625782998,181,0.475608593669354,0.9585900517173778,41,3.737669618283368,98.0,4.59512,41.83673469387755,100.0,100.0,100.0,98.0,1,LPM-1
3071551700008300001,,708.6386597321268,4470.713298031387,8026.813923283778,4479.664841975717,8038.517529968437,1.515911154019613,157,0.4742528431046749,0.9658123624898912,47,3.8712010109078907,118.0,4.7791233,49.152542372881356,100.0,100.0,100.0,118.0,4,LPM-3
3071551700008300004,,1353.4687989968884,4459.808174869018,8032.421607030732,4473.883803216134,8045.225509782319,1.073354965049002,289,0.3439474545672901,0.9537350297097984,50,3.9318256327243257,180.0,5.198497,56.111111111111114,100.0,100.0,100.0,180.0,1,LPM-1
3071551700009200153,,666.6840721600772,4840.136746673484,7844.792142381147,4850.297627232709,7855.594897116068,1.7655297412760973,435,0.5043924238295787,0.9757752466286154,59,4.0943445622221,290.0,5.673323,55.51724137931034,96.89655172413794,100.0,100.0,290.0,5,EC
3071551700009200160,,668.9751134432462,4842.1088590293,7851.7725780492,4850.383092645946,7863.583922472885,1.2580847839861948,461,0.4879558653919305,0.9938048150863532,62,4.143134726391533,314.0,5.7525725,50.63694267515923,96.17834394904459,100.0,100.0,314.0,5,EC
3071551700009200165,,705.0900174079629,4837.061882124208,7855.099667599728,4844.592363331917,7868.607546378566,2.1076967700877245,458,0.5024331715166964,0.948867628918748,76,4.343805421853684,305.0,5.723585,46.885245901639344,91.47540983606557,100.0,100.0,305.0,5,EC
