,fov,volume,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_10_genes,pct_counts_in_top_50_genes,pct_counts_in_top_70_genes,pct_counts_in_top_90_genes,n_counts,clusters,cell type
3066066200042100074,,549.9376141228936,1065.9028794824826,4132.99192391514,1074.382218648306,4141.705069289876,1.13952978783758,139,0.5257852225678609,0.9769414699808828,25,3.2580965380214817,47.0,3.871201,68.08510638297872,100.0,100.0,100.0,47.0,0,LPM-2
3066066200042100077,,287.8676432097147,1081.1046673902683,4136.314596558447,1087.2972067010392,4143.893562061328,1.89082736554127,46,0.7560823476968617,0.9999999999999996,14,2.70805020110221,20.0,3.0445225,80.0,100.0,100.0,100.0,20.0,0,LPM-2
3066066200042100079,,714.0319603352453,1073.5971012121308,4137.551952582097,1083.4523808155525,4147.277798761439,1.2588209779826025,71,0.4588875627306744,0.97878609765682,18,2.9444389791664403,26.0,3.295837,69.23076923076923,100.0,100.0,100.0,26.0,0,LPM-2
3066066200042200029,,2074.599126138756,1071.5596043484445,4096.203336127533,1092.8041138627889,4114.509495769255,2.041591260593767,620,0.3430080061788328,0.8646372096428817,64,4.174387269895637,299.0,5.7037826,47.491638795986624,95.31772575250837,100.0,100.0,299.0,4,LPM-3
3066066200042200062,,1990.532763191624,1065.2941189306805,4122.10252745341,1084.0847747556174,4138.83466084602,1.3137829894400923,422,0.3190528846203486,0.8658030815734609,51,3.951243718581427,152.0,5.030438,47.368421052631575,99.3421052631579,100.0,100.0,152.0,0,LPM-2
3066066200042200091,,1816.8458424081869,1063.2516950866282,4138.989501315647,1079.6701019726518,4157.761668227115,1.4563348037709938,467,0.3738626720433667,0.8040985745089368,45,3.828641396489095,163.0,5.0998664,52.760736196319016,100.0,100.0,100.0,163.0,0,LPM-2
3066066200042200101,,2403.376004201069,1077.827564179798,4142.768801206788,1098.42830210463,4158.552437732069,1.419954525458648,587,0.2642964972852908,0.9487125061939758,52,3.9702919135521215,265.0,5.583496,63.77358490566037,99.24528301886792,100.0,100.0,265.0,0,LPM-2
3066066200042300005,,309.4213143413376,1070.457627207671,4110.401374577335,1077.4138329585862,4116.052388237237,1.1970236743302405,83,0.6722235568378653,1.0,20,3.044522437723423,43.0,3.7841897,76.74418604651163,100.0,100.0,100.0,43.0,0,LPM-2
3066066200074100036,,522.7493353958001,1568.2884818859857,5012.230599817947,1576.4943629696863,5020.512317530994,1.1191223205660894,162,0.5239108052716155,0.9948077719559584,35,3.58351893845611,90.0,4.5108595,61.111111111111114,100.0,100.0,100.0,90.0,0,LPM-2
3066066200074100047,,539.8786759356904,1585.0428993239022,5015.730646995348,1596.9028968871712,5023.220973897886,2.2695997553793505,154,0.5831576677871385,0.9580162642699138,31,3.4657359027997265,89.0,4.4998097,70.78651685393258,100.0,100.0,100.0,89.0,0,LPM-2
3066066200074100050,,478.498820761892,1573.8090864024866,5017.591786329528,1582.5648161475413,5025.71888851815,1.1734207396768148,136,0.5800921264521994,0.9288221923976624,31,3.4657359027997265,57.0,4.060443,52.63157894736842,100.0,100.0,100.0,57.0,0,LPM-2
3066066200074200028,,2303.99637159956,1550.7108298274215,4999.233823823504,1576.526889873652,5017.66924852456,2.28361048483985,480,0.3340440742326992,0.840225871477473,49,3.912023005428146,241.0,5.488938,64.31535269709543,100.0,100.0,100.0,241.0,0,LPM-2
3066066200074200041,,512.2796677403627,1576.4192602462292,5012.2306719251,1585.29429991519,5019.635500015624,1.5319437290827784,136,0.538454435197658,0.9954312797666406,25,3.2580965380214817,85.0,4.454347,80.0,100.0,100.0,100.0,85.0,3,CM
3066066200074200045,,2191.35925312692,1637.113278751419,5013.528571065082,1658.680630498351,5028.510357359593,1.1787736518363092,341,0.293372015756443,0.9061778388618968,57,4.060443010546419,174.0,5.164786,52.87356321839081,95.97701149425288,100.0,100.0,174.0,4,LPM-3
3066066200074200053,,1202.1420689629235,1580.7450010642472,5019.486864433358,1599.042461181201,5030.476313008392,2.3078032293730013,256,0.408349044212545,0.9385676889343776,42,3.7612001156935624,105.0,4.6634393,49.523809523809526,100.0,100.0,100.0,105.0,0,LPM-2
3066066200074200057,,709.6389123608814,1597.3702676980056,5020.0064873031415,1609.6425238969273,5029.7138280045365,1.8089492592869068,53,0.4955207015845123,0.9394540366055428,18,2.9444389791664403,30.0,3.4339871,73.33333333333333,100.0,100.0,100.0,30.0,3,CM
3066066200074200062,,352.89425503432903,1632.1349229514044,5022.052628787296,1640.713589367429,5028.601444281733,1.6309455570646036,29,0.6710291707311308,0.986965321388043,8,2.197224577336219,11.0,2.4849067,100.0,100.0,100.0,100.0,11.0,4,LPM-3
3066066200074200072,,909.7571655337898,1619.7392162348149,5026.397321834865,1632.4302066726395,5034.770316562455,1.5221957804202737,33,0.4098369432206885,0.9933236226922808,13,2.6390573296152584,19.0,2.9957323,84.21052631578947,100.0,100.0,100.0,19.0,0,LPM-2
3066066200074300036,,591.8306101928674,1630.627089333258,5016.169309274497,1640.9669899039532,5025.2339888559145,1.211440154812679,69,0.6405382960662281,0.802218187821311,21,3.0910424533583156,33.0,3.5263605,66.66666666666666,100.0,100.0,100.0,33.0,3,CM
3066066200075100021,,1542.6834458250414,1898.5614601294924,5007.6246594866825,1920.9233849336367,5021.397030627544,2.2844327071853407,542,0.3922881668933594,0.8325638494742242,53,3.988984046564274,181.0,5.2040067,53.03867403314917,98.34254143646409,100.0,100.0,181.0,0,LPM-2
3066066200075100023,,1810.494175833511,1887.965148251224,5014.271682913544,1906.6723613121533,5029.222183628683,1.3427762530942289,620,0.3171535796066456,0.9250571551989104,48,3.8918202981106265,178.0,5.187386,55.0561797752809,100.0,100.0,100.0,178.0,0,LPM-2
3066066200075100026,,641.6843348106096,1881.3109599325576,5020.0064873031415,1889.3770493128927,5030.180783591621,1.2314885876655617,291,0.4989765468690272,0.9735913942238312,30,3.4339872044851463,63.0,4.158883,57.14285714285714,100.0,100.0,100.0,63.0,0,LPM-2
3066066200075100030,,1173.679190205918,1864.5451658497163,5023.66815721352,1879.439812207254,5035.880521433082,1.46165963845093,536,0.3879023544359023,0.9119173680256776,50,3.9318256327243257,152.0,5.030438,48.68421052631579,100.0,100.0,100.0,152.0,0,LPM-2
3066066200075100032,,990.6413200534136,1839.9035439461584,5025.840109542123,1855.579982844701,5040.80004219279,1.823728891371589,295,0.5297509302427063,0.7460004216585487,45,3.828641396489095,116.0,4.762174,59.48275862068966,100.0,100.0,100.0,116.0,4,LPM-3
3066066200075100036,,571.2691905735749,1858.1723094409529,5027.566203911818,1865.5837635667435,5037.778819876447,1.4128928072078657,242,0.5116757356941796,0.9860047900480512,44,3.8066624897703196,77.0,4.356709,46.75324675324675,100.0,100.0,100.0,77.0,0,LPM-2
3066066200075200083,,2411.3397825534817,1823.2137971758093,5013.952932420856,1844.5168149742071,5029.84205960057,1.3397064628861497,636,0.2564181222533314,0.9539559693544764,56,4.04305126783455,270.0,5.602119,56.666666666666664,97.77777777777777,100.0,100.0,270.0,4,LPM-3
3066066200075200086,,980.1388801764808,1818.0317706622025,5020.124726014034,1835.0066022540789,5033.176211797205,2.131907696419014,212,0.5139557969287453,0.7986734277589,32,3.4965075614664802,105.0,4.6634393,65.71428571428571,100.0,100.0,100.0,105.0,4,LPM-3
3066066200075200093,,1025.5531064310055,1848.1508135532056,5025.129667553255,1859.3545876296569,5038.719943768413,1.576373791919149,344,0.4149028211469522,0.9238370120657524,48,3.8918202981106265,146.0,4.9904327,50.0,100.0,100.0,100.0,146.0,4,LPM-3
3066904300037100160,,1201.4946829437974,7929.236737011524,8477.314423996606,7943.890749491817,8489.030612647613,1.2664758351304228,238,0.3699897093235868,0.9450836911594688,38,3.6635616461296463,111.0,4.7184987,61.261261261261254,100.0,100.0,100.0,111.0,0,LPM-2
3066904300037200137,,1380.2887356109145,7962.5296270890785,8494.038675378051,7978.69638517746,8507.463195038406,1.6929744573615937,186,0.3549888210263395,0.945042564235134,37,3.6375861597263857,112.0,4.727388,73.21428571428571,100.0,100.0,100.0,112.0,3,CM
3066904300037300092,,394.2909520988405,7953.447299307896,8480.057745183694,7960.313755779063,8487.117636275701,1.0684349509886035,35,0.5880165091915487,0.9999999999999998,14,2.70805020110221,16.0,2.8332133,75.0,100.0,100.0,100.0,16.0,0,LPM-2
3066904300038100099,,494.77995899579486,7987.173875695542,8501.362407750672,7997.508156745228,8508.195076905544,1.832390880296542,189,0.5917636666416461,0.973050016702437,40,3.7135720667043075,109.0,4.7004805,57.798165137614674,100.0,100.0,100.0,109.0,2,CM
3066904300038100108,,467.9090378445701,7997.718097564772,8505.826224019971,8006.548040699162,8513.633189697772,1.3142339601442332,252,0.5874053751655516,0.9507347461969448,44,3.8066624897703196,119.0,4.787492,54.621848739495796,100.0,100.0,100.0,119.0,2,CM
3066904300038100110,,1213.698370469831,7981.566291985218,8506.487809724882,8001.091863877752,8517.71057296601,2.2782127800529124,641,0.4279701751424168,0.9283989426566448,61,4.127134385045092,486.0,6.1882644,71.39917695473251,97.7366255144033,100.0,100.0,486.0,3,CM
3066904300038100119,,715.8711702153782,8000.935700098607,8512.280648728633,8012.973938166996,8521.027732879944,1.7937241710439806,293,0.4750725320087151,0.9613915188852848,52,3.9702919135521215,186.0,5.2311087,55.376344086021504,98.9247311827957,100.0,100.0,186.0,2,CM
3066904300038200091,,1471.9495002703031,7985.436845919335,8493.602804877466,8003.98658480234,8506.3025069489,1.7197231843236238,368,0.3776799254907003,0.8462715776363418,59,4.0943445622221,209.0,5.3471074,46.889952153110045,95.69377990430623,100.0,100.0,209.0,4,LPM-3
3066904300044100110,,1066.0900868550666,6857.944564711049,8730.367135115821,6873.520339383357,8740.814788812559,1.3759828803276986,193,0.4077360678308031,0.926525580730367,32,3.4965075614664802,122.0,4.8121843,78.68852459016394,100.0,100.0,100.0,122.0,3,CM
3066904300049100040,,856.9324505561274,7997.672590571014,8516.674255830074,8008.150683247569,8530.211346885826,1.8355417322901475,316,0.4745154391328611,0.9132016263791966,47,3.8712010109078907,221.0,5.4026775,71.94570135746606,100.0,100.0,100.0,221.0,3,CM
3066904300049100046,,686.964250422061,8007.533373391458,8520.687746204276,8014.077860268543,8535.298963224235,2.24630046811922,302,0.5500072705910518,0.8921550011597712,48,3.8918202981106265,179.0,5.192957,59.217877094972074,100.0,100.0,100.0,179.0,2,CM
3066904300049100061,,642.7242828727645,8013.170613439548,8526.771920132343,8020.734702294165,8537.619151791612,1.4173906950763446,156,0.5031544227654919,0.9413644486156906,41,3.737669618283368,93.0,4.543295,50.53763440860215,100.0,100.0,100.0,93.0,1,LPM-1
3066904300049100156,,1358.1917924190398,8119.600445552795,8628.406702441858,8142.263111876166,8641.518925417424,2.617264752446889,370,0.4763682163782659,0.7153940571635705,58,4.07753744390572,183.0,5.214936,47.540983606557376,95.62841530054644,100.0,100.0,183.0,2,CM
3066904300049100157,,2309.562334610467,8144.846027375896,8631.115433167755,8163.047427547376,8647.830265458948,1.1118959330123062,502,0.267710805533583,0.933979945967734,68,4.23410650459726,256.0,5.549076,49.21875,92.96875,100.0,100.0,256.0,2,CM
3066904300049100161,,3815.350066841062,8167.504501705688,8647.187889791318,8191.128087267027,8675.54972113381,1.7950278819295578,1063,0.2425077209373414,0.8424341961346538,71,4.276666119016055,650.0,6.47851,61.07692307692307,96.15384615384616,99.84615384615385,100.0,650.0,0,LPM-2
3066904300049200208,,1316.320040946358,8179.808749149153,8672.131754771739,8192.088276718909,8687.127547575987,1.2574486644368632,228,0.3395943596743628,0.973122115743153,49,3.912023005428146,143.0,4.9698133,55.94405594405595,100.0,100.0,100.0,143.0,0,LPM-2
3066904300050200197,,1483.8098001611293,8518.504477107956,8672.44811784412,8531.688899278142,8685.778037060334,1.0310250838940158,28,0.3130113084748669,0.9782077641404044,13,2.6390573296152584,24.0,3.218876,87.5,100.0,100.0,100.0,24.0,3,CM
3066904300056100221,,2276.128392973574,6880.469776932454,8872.759335306797,6905.401717329082,8886.506878221864,2.0155467247812235,67,0.2901071794871288,0.919730027130758,23,3.1780538303479453,42.0,3.7612002,69.04761904761905,100.0,100.0,100.0,42.0,3,CM
3066904300073200604,,4151.956910511138,8813.70060571662,9303.437026508547,8833.137278618105,9340.958162325662,1.9272196834213933,402,0.2415403695091779,0.8080625796160068,49,3.912023005428146,339.0,5.8289456,71.68141592920354,100.0,100.0,100.0,339.0,3,CM
3066904300073200624,,1539.4826584484113,8803.342972815655,9330.812631502298,8815.88589414136,9346.732514657611,1.2828958239628097,107,0.3123275445850772,0.9711657585862726,27,3.332204510175204,75.0,4.3307333,77.33333333333333,100.0,100.0,100.0,75.0,3,CM
3066904300074100506,,2589.338683959426,8822.556231788503,9330.639585248004,8842.85822379822,9349.000438750238,1.095394879324986,475,0.2453254751452898,0.9587895473391496,39,3.6888794541139363,392.0,5.9738097,80.86734693877551,100.0,100.0,100.0,392.0,3,CM
3066904300092100059,,985.6868705368618,7954.436697126881,9894.120018856993,7966.936085896092,9906.418603473936,1.0282837289412938,231,0.4161146890642163,0.9451473673709506,42,3.7612001156935624,99.0,4.6051702,51.515151515151516,100.0,100.0,100.0,99.0,0,LPM-2
3066904300092200183,,1360.8915586804617,7968.86319796836,9883.69865307666,7985.771943819665,9896.31091320887,1.838407333931689,417,0.3728103616872692,0.9119207452561884,52,3.9702919135521215,278.0,5.6312118,65.82733812949641,99.28057553956835,100.0,100.0,278.0,0,LPM-2
3066904300093100005,,468.3182488381947,8272.799319332715,9695.654177457003,8277.968981608514,9708.760527205775,2.8184757756250622,180,0.6877159181529218,0.9385617199523956,33,3.526360524616161,95.0,4.564348,62.10526315789474,100.0,100.0,100.0,95.0,0,LPM-2
3066904300093100008,,381.7249227564109,8215.70569282385,9704.372128408426,8221.703880329518,9712.458453209652,1.2993383920927235,19,0.6234354724952994,0.9834517991034532,10,2.3978952727983707,11.0,2.4849067,100.0,100.0,100.0,100.0,11.0,3,CM
3066904300093100009,,1313.622150196954,8260.66412059458,9706.18454961192,8275.937033707061,9723.010064611668,1.6453247733250391,550,0.4603571363547635,0.7931423261545067,59,4.0943445622221,286.0,5.659482,47.55244755244755,96.85314685314685,100.0,100.0,286.0,0,LPM-2
3066904300093100010,,431.9007540658236,8208.264701714577,9708.136236202274,8215.209225021526,9716.542262859475,1.367523438993488,48,0.5811525113494186,1.0000000000000002,16,2.833213344056216,27.0,3.3322046,77.77777777777779,100.0,100.0,100.0,27.0,3,CM
3066904300093100012,,988.754920884043,8218.359758661534,9710.640612211344,8229.263038211353,9722.374067668074,1.0969205738464205,90,0.3742839415790139,0.9970918667151047,32,3.4965075614664802,61.0,4.1271343,59.01639344262295,100.0,100.0,100.0,61.0,0,LPM-2
3066904300093100015,,901.9174459626744,8262.852511335119,9720.03160428336,8273.665960885817,9730.932700334051,1.070307251698545,186,0.4302614153477191,0.9404420705659724,38,3.6635616461296463,97.0,4.5849676,54.63917525773196,100.0,100.0,100.0,97.0,0,LPM-2
3066904300093100096,,1132.823731947792,8009.413490441088,9850.49271647006,8022.995197333861,9870.080442067294,1.7387243609638068,393,0.6087578441179352,0.6054042164004633,59,4.0943445622221,280.0,5.638355,67.14285714285714,96.78571428571429,100.0,100.0,280.0,3,CM
3066904300093100122,,1082.7307542452008,7991.943749127001,9868.633504518328,8004.524527768895,9884.152652913945,1.4991076880303569,380,0.4318166093499993,0.8110113323664472,38,3.6635616461296463,322.0,5.7776523,82.29813664596274,100.0,100.0,100.0,322.0,3,CM
3066904300093100131,,1393.7320714832638,7997.058099637616,9879.822450976371,8013.10720200532,9892.74751408309,1.4809669893921458,413,0.3374323403870347,0.9695636922327776,59,4.0943445622221,237.0,5.4722705,45.9915611814346,96.20253164556962,100.0,100.0,237.0,2,CM
3066904300093200012,,157.83508113093774,8270.356598014598,9716.453030041892,8275.034410210517,9721.64221597959,1.5673578344705563,67,1.0143495248776244,0.97893389153033,17,2.8903717578961645,37.0,3.637586,81.08108108108108,100.0,100.0,100.0,37.0,0,LPM-2
3066904300093200020,,2442.498979311779,8173.088446349139,9746.18113566498,8196.960804075257,9762.663549220584,1.9483802699962995,408,0.2693134758744524,0.9435033129995252,44,3.8066624897703196,180.0,5.198497,62.77777777777778,100.0,100.0,100.0,180.0,2,CM
3066904300093200097,,1628.7988245971962,8017.79761441344,9845.372347486047,8032.807745569238,9860.810312121608,1.1173959176051105,792,0.3082302321029646,0.962996716200809,68,4.23410650459726,596.0,6.391917,62.58389261744966,96.97986577181209,100.0,100.0,596.0,2,CM
3066904300093200113,,1287.4980072132532,8014.956380968537,9857.746981771974,8030.387382571975,9870.571887271415,1.4385445775383263,726,0.3763711094626069,0.8962916339437977,65,4.189654742026425,482.0,6.1800165,62.863070539419084,96.88796680497926,100.0,100.0,482.0,2,CM
3066904300093200124,,1155.4882470918035,7998.267656327722,9864.793539016704,8013.416919345121,9876.789899203515,1.3436248655494727,438,0.373604376590941,0.9632562796852908,53,3.988984046564274,319.0,5.768321,70.84639498432603,99.05956112852664,100.0,100.0,319.0,3,CM
3066904300093200132,,1031.1373198569788,8014.111593038918,9870.014514020431,8028.575671939498,9882.488643240344,1.3282642439215435,384,0.4505167432721028,0.832482808487847,48,3.8918202981106265,224.0,5.4161005,64.73214285714286,100.0,100.0,100.0,224.0,2,CM
3066904300093200138,,993.4435812841476,8011.299087083016,9876.611720747296,8024.801568814889,9886.446411617984,1.6421431110557807,522,0.3954050557526472,0.9707824739144124,65,4.189654742026425,262.0,5.572154,59.16030534351145,94.27480916030534,100.0,100.0,262.0,2,CM
3066904300093200150,,620.2772352888303,7987.25363295303,9887.437924805516,7999.481108802037,9894.947155778636,1.6263471670081977,187,0.522994045547684,0.989503363372372,47,3.8712010109078907,108.0,4.691348,55.55555555555556,100.0,100.0,100.0,108.0,0,LPM-2
3066904300093200154,,251.7550317940228,7998.640149801661,9891.8462308852,8008.184785271237,9895.51810798691,2.6915011462215777,100,0.9642147824959596,0.8529002206206134,29,3.4011973816621555,51.0,3.9512436,62.745098039215684,100.0,100.0,100.0,51.0,0,LPM-2
3066904300093300010,,382.10067635637273,8272.799319332715,9721.31993842644,8278.607343744015,9729.794251628313,1.5385287508945495,104,0.6340406998598059,0.9704276656675852,28,3.3672958299864737,83.0,4.4308167,75.90361445783132,100.0,100.0,100.0,83.0,0,LPM-2
3066904300094100007,,518.7524241759461,8274.185909179128,9706.854204408864,8282.486578113141,9715.430406562582,1.167128590121416,151,0.545462442507671,0.9482390616023124,32,3.4965075614664802,91.0,4.5217886,70.32967032967034,100.0,100.0,100.0,91.0,0,LPM-2
3066904300094200044,,1053.0652650991535,8274.83953598995,9713.64489125527,8288.272994301507,9726.298434688972,1.0773660465831816,125,0.4465803743310809,0.8657874612098442,20,3.044522437723423,88.0,4.4886365,87.5,100.0,100.0,100.0,88.0,3,CM
3066904300101100027,,1739.2047187306807,7223.439694017507,10049.70652150486,7239.976472190936,10063.843142373076,1.6250020054622418,542,0.3109916073389157,0.9630595912319752,51,3.951243718581427,387.0,5.961005,73.1266149870801,99.74160206718346,100.0,100.0,387.0,3,CM
3066904300101100039,,1584.6924773166777,7216.706421459805,10066.739401777964,7234.637069926524,10083.85730754533,1.3319073362280345,658,0.3705798758636889,0.8348699539269875,64,4.174387269895637,280.0,5.638355,50.71428571428571,95.0,100.0,100.0,280.0,0,LPM-2
3066904300101200108,,2266.826212159343,7226.318322950705,10029.94061214753,7241.758857553138,10052.057351994832,1.4229504737757943,513,0.2895162339270901,0.9096927415692946,64,4.174387269895637,355.0,5.874931,59.436619718309856,96.05633802816902,100.0,100.0,355.0,2,CM
3066904300101200135,,1205.3322063559904,7226.726400430089,10059.876656875096,7242.645738070916,10074.004314506465,1.3045115020388331,541,0.4371472425771912,0.7834601524854499,69,4.2484952420493585,344.0,5.8435445,47.383720930232556,94.47674418604652,100.0,100.0,344.0,2,CM
3066904300101200139,,1068.6282138925883,7213.404971466664,10065.672717518424,7223.88597777289,10080.588396757496,1.526129225343667,251,0.4029222375741637,0.9361230984826152,41,3.737669618283368,139.0,4.9416423,62.589928057553955,100.0,100.0,100.0,139.0,0,LPM-2
3066904300103100035,,142.99303108676582,7973.444204245036,10044.033164273967,7978.088086560892,10048.483966074728,1.1195203430080192,73,1.0193886547976645,0.9999999999999996,18,2.9444389791664403,36.0,3.6109178,77.77777777777779,100.0,100.0,100.0,36.0,0,LPM-2
3066904300103100039,,117.2437244502895,7962.521924060145,10049.038965816228,7966.013215527948,10053.32007464272,1.3048731716821524,61,1.109524882409425,0.9999999999999996,22,3.1354942159291497,40.0,3.713572,70.0,100.0,100.0,100.0,40.0,0,LPM-2
3066904300103100047,,2626.080707749443,7885.366952279401,10064.168787401784,7914.458350706998,10085.760388678327,3.2316383998784217,894,0.3243002686741638,0.8938106694199244,61,4.127134385045092,393.0,5.976351,57.76081424936387,97.20101781170484,100.0,100.0,393.0,0,LPM-2
3066904300103200150,,1282.4681408418303,7975.547921669076,10036.443129408444,7990.401818208979,10053.60409642522,1.3348076915709186,466,0.4962646706739728,0.7343772656573629,60,4.110873864173311,234.0,5.4595857,55.55555555555556,95.72649572649573,100.0,100.0,234.0,0,LPM-2
3066904300103200153,,1910.984049955991,7945.863914887215,10041.104472632343,7963.865637506442,10056.101110512938,1.6028023433694631,708,0.3194716230030942,0.9242388747185972,50,3.9318256327243257,314.0,5.7525725,71.3375796178344,100.0,100.0,100.0,314.0,0,LPM-2
3066904300103200157,,1542.394635594977,7962.43280969559,10042.305378918549,7978.801445044506,10057.16090616498,1.4525334981241709,674,0.3630787350010873,0.871068045058789,65,4.189654742026425,405.0,6.0063534,61.48148148148148,96.29629629629629,100.0,100.0,405.0,0,LPM-2
3066904300103200161,,1128.2793190721704,7933.466220289381,10047.908630188873,7950.294847346455,10058.910857394396,1.134960054678805,374,0.4398000200682053,0.8715953468140497,43,3.784189633918261,210.0,5.351858,70.95238095238095,100.0,100.0,100.0,210.0,0,LPM-2
3066904300103200169,,1417.0356057930578,7913.345490844047,10058.711265309345,7930.886292330534,10070.680622534428,1.7267923827038334,467,0.3638699416332767,0.9193415224257028,49,3.912023005428146,202.0,5.313206,55.940594059405946,100.0,100.0,100.0,202.0,0,LPM-2
3066904300103300009,,963.7916248779638,7925.935537262983,10049.922693685488,7938.253761970176,10061.834460137983,1.357930539708367,413,0.4264819091787713,0.9283086319814662,48,3.8918202981106265,183.0,5.214936,54.644808743169406,100.0,100.0,100.0,183.0,0,LPM-2
3066904300104100114,,1829.0776066878425,7990.601995528001,10039.99220946303,8013.96289976638,10053.243109841407,1.620441330044484,742,0.366649706605236,0.8386538439718474,70,4.2626798770413155,435.0,6.0776424,52.41379310344828,94.48275862068965,100.0,100.0,435.0,2,CM
3066904300104100122,,2171.194100938161,8220.290419808902,10042.614227422622,8239.355612212323,10058.36903460517,1.0173146564079705,963,0.2719816922074831,0.9332828789365496,72,4.290459441148391,390.0,5.9687076,47.43589743589743,93.33333333333333,99.48717948717949,100.0,390.0,2,CM
3066904300104100134,,1152.0336604865252,8235.05037784491,10045.755659810586,8255.255035274711,10056.4681598511,2.8923360814860706,422,0.4549982653332312,0.8743455994916692,48,3.8918202981106265,250.0,5.525453,66.0,100.0,100.0,100.0,250.0,0,LPM-2
3066904300104100142,,1476.36425836049,7981.374560916532,10046.246124185818,8002.041758640109,10057.709909251907,1.8490729603245524,633,0.4119204259907291,0.8381258849688499,53,3.988984046564274,473.0,6.161207,78.8583509513742,99.36575052854123,100.0,100.0,473.0,3,CM
3066904300104100174,,552.9211373194283,8021.507125920063,10060.975066816653,8029.471474386967,10070.249762991938,1.1690896576886416,270,0.5105621026942658,1.0,38,3.6635616461296463,189.0,5.247024,79.8941798941799,100.0,100.0,100.0,189.0,3,CM
3066904300104100183,,820.4445388162467,8187.315727432035,10064.635716293962,8198.088772703633,10075.92125150222,1.1517726007788054,296,0.448891227167821,0.9316744379064832,44,3.8066624897703196,201.0,5.3082676,66.16915422885572,100.0,100.0,100.0,201.0,2,CM
3066904300104100186,,1158.7651902823648,8032.398016849866,10066.288404829484,8048.22594812496,10077.289762161823,1.3997426257200745,602,0.3823678025057079,0.9484973563416368,61,4.127134385045092,391.0,5.971262,65.47314578005115,97.18670076726342,100.0,100.0,391.0,6,EC
3066904300104100205,,602.9614753924365,8156.732745651033,10080.871858097003,8165.553351081684,10091.051436028163,1.5458154783111375,390,0.5075363012964348,0.9720584429791254,55,4.025351690735149,280.0,5.638355,63.92857142857142,98.21428571428571,100.0,100.0,280.0,2,CM
3066904300104200159,,1617.3615957571817,8000.275647156259,10050.003508028489,8016.613100972711,10063.922198323073,1.1288372141012162,788,0.3120714397032079,0.967375795607584,59,4.0943445622221,598.0,6.395262,77.09030100334448,98.49498327759197,100.0,100.0,598.0,3,CM
3066904300104200163,,1688.360709502257,8010.848195916467,10052.53465434707,8027.539589709577,10069.906435706262,1.2885323115587093,822,0.3488591106738732,0.8345609442899877,66,4.204692619390966,581.0,6.3664703,67.46987951807229,97.24612736660929,100.0,100.0,581.0,2,CM
3066904300104200164,,1341.0776132134588,8209.056111432164,10053.567388744852,8224.511204322773,10065.835038778316,1.414914256039998,617,0.3474308244396624,0.9562725887942378,64,4.174387269895637,308.0,5.733341,48.37662337662338,95.45454545454545,100.0,100.0,308.0,2,CM
3066904300104200172,,1139.7030878943176,8027.280420385603,10056.54172002753,8039.611411213701,10070.472252244792,1.226285534160289,615,0.403806377393852,0.8840947637859385,58,4.07753744390572,443.0,6.0958247,70.6546275395034,98.1941309255079,100.0,100.0,443.0,3,CM
3066904300104200175,,835.4699840741596,8189.072960816234,10057.646999555747,8204.839158696795,10068.950821914455,1.997325522383311,305,0.5448232566559702,0.7983807274076112,54,4.007333185232471,147.0,4.9972124,45.57823129251701,97.27891156462584,100.0,100.0,147.0,2,CM
3066904300104200181,,921.299239699941,8036.931057151871,10060.805729899505,8053.314060972402,10073.969958783386,2.402976215554553,561,0.5135644675984176,0.8259537785740879,62,4.143134726391533,354.0,5.872118,52.824858757062145,96.61016949152543,100.0,100.0,354.0,2,CM
3066904300104200184,,863.6918952853002,8197.405869325956,10062.14619057765,8211.071953142007,10072.543976034198,1.9788270550507336,475,0.4485972095323952,0.9665117011248188,52,3.9702919135521215,348.0,5.855072,72.41379310344827,99.42528735632183,100.0,100.0,348.0,3,CM
3066904300104200196,,3245.359510501742,8162.637474204246,10069.824273932729,8183.906973270158,10090.121991733033,1.0329870683683091,1696,0.2365080330980773,0.9117664653209852,82,4.418840607796597,1070.0,6.976348,57.663551401869164,92.99065420560748,98.41121495327103,100.0,1070.0,2,CM
3066904300112100041,,296.7215277498368,7263.794002125334,10213.033146510928,7269.628851189918,10221.666916726985,2.386924241178081,94,0.7847796620877007,0.976411153153342,27,3.332204510175204,42.0,3.7612002,59.523809523809526,100.0,100.0,100.0,42.0,2,CM
3066904300112100044,,149.09973399205484,7245.243343086026,10216.107407142536,7249.292908052053,10222.40131980897,2.236115541403397,38,1.1288958972898302,0.9314106982736338,11,2.4849066497880004,22.0,3.1354942,95.45454545454545,100.0,100.0,100.0,22.0,0,LPM-2
3066904300112100053,,3004.615898842335,7262.064856789366,10221.558266441,7282.301809135208,10242.39487523198,1.2248979401810582,944,0.237128629821303,0.920412821284738,67,4.219507705176107,566.0,6.340359,60.42402826855123,96.113074204947,100.0,100.0,566.0,3,CM
3066904300112100055,,1268.867641920859,7219.998803808189,10223.611969766793,7238.730883430388,10236.044941011687,1.8314325898603925,498,0.4845312630317067,0.7458425895833377,57,4.060443010546419,287.0,5.6629605,49.825783972125436,97.5609756097561,100.0,100.0,287.0,0,LPM-2
