,EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster,Cell_ID
6974,3071551700096200152,,196.9084411146655,2237.338778132742,10000.168413648256,2235.6311226716107,9996.710309494549,2239.323079681937,10003.345762984676,1.8345215211287087,0,0.918324780763607,0.9653397193997976,18,3071551700096200152	
6975,3071551700096200158,,549.9700149819437,2294.981334953139,10002.388443678226,2290.840295655787,9998.00919912375,2298.5097628216854,10007.141360624357,1.2185355267958635,0,0.5121299517595767,0.9897112558244536,18,3071551700096200158	
6976,3071551700096200167,,1015.7992928003642,2278.738042438848,10013.43303389516,2272.0693822406497,10007.611264974546,2286.6674017620658,10018.823006310397,1.3426244225207564,0,0.4134425968862527,0.9344149829356334,18,3071551700096200167	
6977,3071551700096200168,,858.1675144093988,2380.9889878136887,10011.90589865063,2374.481626376512,10007.613534375569,2387.5793076936097,10016.611082335348,1.863137698733492,0,0.4327729901107079,0.98065765097215,18,3071551700096200168	
6978,3071551700096200169,,778.3449130740125,2354.517460129428,10013.703829083708,2349.2300601009474,10008.756948205642,2360.473049289707,10018.495214764249,1.2960367320382125,0,0.4309460026901263,0.9872264270214606,18,3071551700096200169	
6979,3071551700096200174,,1739.4766518216395,2239.914768275885,10024.649677678126,2232.100084845515,10017.988310236791,2249.1474495301704,10031.698131630244,1.1528559513098748,0,0.2930285684048475,0.9733939487309212,18,3071551700096200174	
6980,3071551700096200175,,940.8642494175682,2347.335557414938,10025.117548956325,2341.397816542169,10018.960736620984,2353.1438477319666,10031.321908879005,1.3618699745877678,0,0.4122276930166668,0.948195009475589,18,3071551700096200175	
6981,3071551700096200178,,395.2834656125659,2303.39909705786,10026.00600608158,2299.617502982429,10022.02077719526,2306.727579394939,10029.81932703912,1.1539631678487026,0,0.6069033074010998,1.0000000000000002,18,3071551700096200178	
6982,3071551700096200179,,327.20083210880006,2204.186955400872,10027.20904598756,2200.88991978031,10022.951354387484,2207.173683556633,10031.03745961747,1.2554419149712168,0,0.8042266233088107,0.8558187091900197,18,3071551700096200179	
6983,3071551700096200183,,1805.083355668197,2491.926076956383,10038.202555288584,2484.717647429902,10030.497589761831,2499.451564428672,10046.059823868844,1.207847333436164,1,0.2762428628854883,0.9941399381871436,18,3071551700096200183	
6984,3071551700096200191,,409.45252226094647,2203.498499661529,10043.62598650492,2200.9043257216454,10038.84764021354,2206.8329474873217,10048.521684992,1.6446994733217022,0,0.6654811187577908,0.9367297801080968,18,3071551700096200191	
6985,3071551700096200193,,1335.8098262974,2456.4058483773447,10047.215918816011,2448.306042564398,10040.887431451982,2464.7979707610266,10052.499342611312,1.5804811451816294,0,0.3467687285863298,0.9548895673271762,18,3071551700096200193	
6986,3071551700096200197,,1012.4174803644936,2437.917258834144,10049.901860047195,2431.652782554151,10043.271158619074,2444.054641646915,10055.880890222,1.5441976596238618,0,0.4131091811618028,0.9271251446742428,18,3071551700096200197	
6987,3071551700096200204,,398.4457576784603,2399.658415233578,10056.543597438793,2396.6880226708067,10052.082492961908,2402.3944409121195,10060.83296279158,1.7054901141045744,0,0.6268753204255751,0.9832030594527356,18,3071551700096200204	
6988,3071551700096200205,,653.4306211828384,2344.1772862482235,10056.438643895275,2338.7260137089274,10052.68433097682,2349.973787285848,10060.40115646464,1.3240399148393664,0,0.4743861995282382,0.9884184407683756,18,3071551700096200205	
6989,3071551700096200208,,157.13831621909603,2286.0716866996977,10055.544214047037,2283.8224450146085,10053.221756010938,2288.959943675074,10057.379709146371,1.3217126556526508,0,0.9961201607454236,1.0,18,3071551700096200208	
6990,3071551700096200215,,354.6734753335079,2443.875495337546,10059.128987566392,2440.172754959878,10056.09556237713,2447.1930213417863,10061.963979000204,1.198883432521872,0,0.6480283000870859,0.9659412271014828,18,3071551700096200215	
6991,3071551700096200222,,1103.043981511253,2282.573111359161,10067.379531166034,2276.47578496257,10060.779000586776,2288.984175917164,10073.698971444484,1.613314331044078,0,0.3772033409115716,0.973544644833238,18,3071551700096200222	
6992,3071551700096200225,,407.6536367754108,2400.3880118878947,10067.780136897762,2398.014360439274,10062.248991121687,2402.40093730998,10073.281916792312,2.559351009859115,0,0.6700705939456588,0.9953859544626724,18,3071551700096200225	
6993,3071551700096200226,,829.8758395016448,2445.240957550261,10067.614669917211,2439.8203533768724,10062.049660758612,2451.531414975001,10072.867694118628,1.1860252638022126,0,0.4349825480132265,0.9541102985122352,18,3071551700096200226	
6994,3071551700096200229,,813.0976410453588,2422.471904865215,10068.965365742491,2416.600428518977,10063.726582442236,2428.432427340731,10073.785546373629,1.4502247108342174,0,0.4400107720859721,0.9668181210094332,18,3071551700096200229	
6995,3071551700096200231,,759.4285231385127,2340.198497134835,10069.968832214554,2332.960162677991,10065.532318255371,2346.6223739839584,10073.623660484796,2.019077409158553,0,0.4968556779720066,0.9142155496894836,18,3071551700096200231	
6996,3071551700096200240,,485.0371978278953,2434.5238475643505,10077.089802625256,2430.8792747251723,10072.309152714432,2437.785997449483,10081.355042875568,1.3326025550135014,0,0.5726398049826019,0.9442441566116224,18,3071551700096200240	
6997,3071551700096200242,,452.9513012033146,2320.562382884202,10077.652256930394,2316.3135754947457,10074.36166449953,2324.700395581851,10081.010074145146,1.3557716811516565,0,0.577810912147226,0.9691068249727722,18,3071551700096200242	
6998,3071551700096200243,,360.635779635314,2417.386645326037,10078.84574888214,2413.087203398619,10075.609131773675,2421.191063024789,10081.930777389229,1.52650628281429,0,0.6524944142121231,0.9828380042734866,18,3071551700096200243	
6999,3071551700096200244,,206.4005661118005,2403.137544454981,10080.820546645946,2401.43547885296,10075.938554750524,2405.8935479461884,10084.62334406309,2.032916600477304,0,1.1955995177878227,0.6772270433991835,18,3071551700096200244	
